Author,Handle,Media URL,Reposts,Likes,Comments,Views,Post Link,Profile Link,Post,Date
Agnes kimani,@Agneskimani14,,,,1,14,https://x.com/Agneskimani14/status/1806618969622602114,https://x.com/Agneskimani14,@KenyaPower_Care Whats happenning? We have been having a blackout since yesterday in juja,28-Jun
TopShotta nuh miss,@Sveltethegreat,,,,2,13,https://x.com/Sveltethegreat/status/1806613630466633751,https://x.com/Sveltethegreat,Hey there is a blackout in my area. Ac:22014732,28-Jun
Dennis Ruhiu,@CRobertruhiu,,,,1,66,https://x.com/CRobertruhiu/status/1806598828763607280,https://x.com/CRobertruhiu,"@KenyaPower_Care 
Blackout since yesterday night .check it out for us Gitaru(mlango soko) area kikuyu .
Account number  is 54402787730 .
One side of the transformer serving area has light the other side doesn't",28-Jun
stanley odhiambo,@stansewe,,1,4,1,174,https://x.com/stansewe/status/1806578252586057793,https://x.com/stansewe,"@KenyaPower_Care @KenyaPower we have no power in Juja, blackout since yesterday evening around 11pm. Send a team to restorre the electricity supply",28-Jun
Pro Writers,@Cyberpro64,,,,,20,https://x.com/Cyberpro64/status/1806577006466785667,https://x.com/Cyberpro64,@KenyaPower_Care having blackout in Kenyatta road area Juja. Kindly work on the issue to restore the lights.,28-Jun
its.allen_.,@AllenWachio,,,1,4,71,https://x.com/AllenWachio/status/1806372258954326337,https://x.com/AllenWachio,@KenyaPower_Care power blackout here in Kahawa Wendani meter 01450078249 send the technicians to fix,27-Jun
Nelly Mchoraji,@MusiomiArt,https://pbs.twimg.com/media/GRF4z-RXYAAJdyb?format=jpg&name=900x900,,1,1,54,https://x.com/MusiomiArt/status/1806357775854755854,https://x.com/MusiomiArt,"@KenyaPower_Care @KenyaPower rudisheni hii transformer we are in blackout for several days surely hapa Chokaa. Why so incompetent, kazi zimesimama you are ruining us. Fix this",27-Jun
Nelly Mchoraji,@MusiomiArt,"https://pbs.twimg.com/media/GRF4z-RXYAAJdyb?format=jpg&name=900x900, https://pbs.twimg.com/media/GRF4z-RXYAAJdyb?format=jpg&name=900x900",,1,1,54,https://x.com/MusiomiArt/status/1806357775854755854,https://x.com/MusiomiArt,"@KenyaPower_Care @KenyaPower rudisheni hii transformer we are in blackout for several days surely hapa Chokaa. Why so incompetent, kazi zimesimama you are ruining us. Fix this",27-Jun
david mwangi,@daudii,,,,5,338,https://x.com/daudii/status/1806294007691047316,https://x.com/daudii,"@KenyaPower_Care we have a power blackout in Kikuyu, Maa I hii. Can you please assist",27-Jun
Mayor Meru,@cptMorgan36,,,,1,25,https://x.com/cptMorgan36/status/1806248330382528955,https://x.com/cptMorgan36,@KenyaPower_Care mko na ujinga sana. Blackout we need to see what's happening,27-Jun
macharia jim,@shaolin_jim,,,,,20,https://x.com/shaolin_jim/status/1806199375938347236,https://x.com/shaolin_jim,"@KenyaPower_Care I reported power blackout in my area on Monday upto date no action booked under ref no. 11469720.
Please do something it's causing a lot of inconvenience",27-Jun
Kosieny Dismus,@dkosieny,,,,1,42,https://x.com/dkosieny/status/1805985083771212214,https://x.com/dkosieny,"@KenyaPower_Care  ,@Cofek_Africa Hello team kplc, we at Kanyamedha Secondary School in Kisumu west suburban have been in blackout for 2 days now. What's the problem?? How long does it take to fix?",26-Jun
winnie munene,@winniemunene9,,,,1,28,https://x.com/winniemunene9/status/1805928621741134084,https://x.com/winniemunene9,"@KenyaPower_Care 
KPLC your systems have been down since forever. I am not able to update my meter  so that i can load the tokens and attempts to call customer care for assistance have been futile. Now we are in darkness onto of a 30 hour blackout. Please sort me out.",26-Jun
Ken Kariuki,@manikriss,,,,1,117,https://x.com/manikriss/status/1805853151905407352,https://x.com/manikriss,"@KenyaPower_Care Power blackout at Ngong area, stage 46, 2nd Oloolua Close. A/c 26097739. Kindly check",26-Jun
Caleb,@Caleb6153539364,,,,,16,https://x.com/Caleb6153539364/status/1805832056888324409,https://x.com/Caleb6153539364,"@KenyaPower_Care
Morning, since yesterday we had power blackout which was made by KPLC engineers who forgot to return the pin connecting the main line and transformer, location lucky summer, plot Santana, meter no 33096181",26-Jun
alpha_ke,@alphanoss,,,,,8,https://x.com/alphanoss/status/1805659926540193956,https://x.com/alphanoss,@KenyaPower_Care from makadara to hamza we under blackout. Alot of theft ongoing. Kindly restore us kindly. This my meter number for reference 14271819477,25-Jun
Fridah Mwesh,@FridahMK254,,,,1,92,https://x.com/FridahMK254/status/1805621550764171367,https://x.com/FridahMK254,"Hi Kenyapower, you promised that the power would be back by 5:00PM in Ruaka and its environs but one hour later we are still in blackout. Kindly resolve the issue.",25-Jun
Gun Powder,@RighaME,,,,1,46,https://x.com/RighaME/status/1805600006570664133,https://x.com/RighaME,@KenyaPower_Care why do we have a blackout?,25-Jun
Kheemtie,@yekinai,,,,1,13,https://x.com/yekinai/status/1805567871713460514,https://x.com/yekinai,@KenyaPower_Care  mbona blackout in my area,25-Jun
Eston,@tripatriot,,,3,4,126,https://x.com/tripatriot/status/1805543229682552963,https://x.com/tripatriot,@KenyaPower_Care we're experiencing a power blackout meter 14106180327. You're negatively affecting my online resistance to the Finance Bill!,25-Jun
Alpha,@vinkip02,,,,,6,https://x.com/vinkip02/status/1805533014216065473,https://x.com/vinkip02,"@KenyaPower_Care tell us why are some parts of Uasin-Gishu in blackout?
#RejectFinanceBill2024",25-Jun
Sylvia Malungu,@malu45196,,,,,9,https://x.com/malu45196/status/1805497857555792267,https://x.com/malu45196,Good morning  kakamega maraba  blackout since yesterday,25-Jun
Sadra Kariuki,@SadraKariuki,,,,1,430,https://x.com/SadraKariuki/status/1805485463773343993,https://x.com/SadraKariuki,Hello experiencing blackout at kasarani seasons behind D.O's office.yet you didn't issue notice for maintenance,25-Jun
Kenneth Ocharoh,@kellykenneth1,,,,1,435,https://x.com/kellykenneth1/status/1805478425445933409,https://x.com/kellykenneth1,You guys south uyoma Siaya Nyanza has been in blackout since Saturday juu ya pole yenye ilianguka. What happened to your field agents guys. Do something,25-Jun
Anthony Kamunyi,@WahomeAK,,,,,148,https://x.com/WahomeAK/status/1805470096489373810,https://x.com/WahomeAK,@KenyaPower_Care @KenyaPower is there a scheduled blackout on Thika Road today ? Tuko gizani…..mchana …..,25-Jun
Afande Please?,@MishBosslady__,,,1,,56,https://x.com/MishBosslady__/status/1805288291497132256,https://x.com/MishBosslady__,Hi....Sudden Blackout in Utawala. What gives??? Kindly assist,24-Jun
Kiptoo,@kiptoocheruyoit,,,1,1,22,https://x.com/kiptoocheruyoit/status/1805282479705833545,https://x.com/kiptoocheruyoit,@KenyaPower_Care have engineered a blackout here in chebwagan to stop us from occupying litein town tomorrow. But I promise this won't change my stand I will be there with or without power. Viva!,24-Jun
EM,@elvismakuthi,,,,2,28,https://x.com/elvismakuthi/status/1805273842845208733,https://x.com/elvismakuthi,"@KenyaPower_Care Kindly send you technical team  one of the Transformers in Obama estate is Sparking, seems like Loose connection on one of the Phases, causin partial blackout in an interval of 10 minutes. Our appliances are at risk.",24-Jun
Dorcas Nyachihi,@NyachihiDorcas,,,,2,19,https://x.com/NyachihiDorcas/status/1805273166668873763,https://x.com/NyachihiDorcas,@KenyaPower_Care blackout Foward Close AC 24304206,24-Jun
The Darker knight,@karmellohype,,,,,84,https://x.com/karmellohype/status/1805246550181867883,https://x.com/karmellohype,Kenya power is aiding the govt in having a blackout kesho….@C_NyaKundiH,24-Jun
Anthony Kamunyi,@WahomeAK,,,,,148,https://x.com/WahomeAK/status/1805470096489373810,https://x.com/WahomeAK,@KenyaPower_Care @KenyaPower is there a scheduled blackout on Thika Road today ? Tuko gizani…..mchana …..,25-Jun
Afande Please?,@MishBosslady__,,,1,,56,https://x.com/MishBosslady__/status/1805288291497132256,https://x.com/MishBosslady__,Hi....Sudden Blackout in Utawala. What gives??? Kindly assist,24-Jun
Kiptoo,@kiptoocheruyoit,,,1,1,22,https://x.com/kiptoocheruyoit/status/1805282479705833545,https://x.com/kiptoocheruyoit,@KenyaPower_Care have engineered a blackout here in chebwagan to stop us from occupying litein town tomorrow. But I promise this won't change my stand I will be there with or without power. Viva!,24-Jun
EM,@elvismakuthi,,,,2,28,https://x.com/elvismakuthi/status/1805273842845208733,https://x.com/elvismakuthi,"@KenyaPower_Care Kindly send you technical team  one of the Transformers in Obama estate is Sparking, seems like Loose connection on one of the Phases, causin partial blackout in an interval of 10 minutes. Our appliances are at risk.",24-Jun
Dorcas Nyachihi,@NyachihiDorcas,,,,2,19,https://x.com/NyachihiDorcas/status/1805273166668873763,https://x.com/NyachihiDorcas,@KenyaPower_Care blackout Foward Close AC 24304206,24-Jun
The Darker knight,@karmellohype,,,,,84,https://x.com/karmellohype/status/1805246550181867883,https://x.com/karmellohype,Kenya power is aiding the govt in having a blackout kesho….@C_NyaKundiH,24-Jun
