Author,Handle,Post,Date,Likes,Reposts,Comments,Post Link,Profile Link
Alex Marucha,@MaruchaAlex,14107244379 is the meter number. It is giving an error message 'reject' on all token I try to load,29-Jun,,,5,https://x.com/MaruchaAlex,https://x.com/MaruchaAlex
babshe ibra,@IbraBabshe,Hey @kenyapower am unable to load my tokens meter number  is 46202496504 kindly assist @KenyaPower,29-Jun,,,1,https://x.com/IbraBabshe,https://x.com/IbraBabshe
Tororey,@V_Tosh91,"@KenyaPower_Care i received a message to update my meter, on doing so i didn't receive tokens after buying, now my meter can't accept the tokens bought what do I do? @KenyaPower meter no 92107088772",29-Jun,,,,https://x.com/V_Tosh91,https://x.com/V_Tosh91
mannuhmainga,@mannuhmainga,"I Have bought tokens to my meter, But the steps you gave me have followed and my tokens aint loaded, what should I do. It been a wait since last night am in darkness.",29-Jun,,,11,https://x.com/mannuhmainga,https://x.com/mannuhmainga
★Kamy★,@Mukami_Sirere,"@KenyaPower_Care Kindly assist I bought tokens at 5 pm yesterday until now no message. I bought again at 7 got sms but can’t load inasema REJECT. Then meter 54400118656. Transaction SFS8WJB64Q
What is this now??? who will pay for damages caused???",29-Jun,,,,https://x.com/Mukami_Sirere,https://x.com/Mukami_Sirere
★Kamy★,@Mukami_Sirere,"@KenyaPower_Care 
@KenyaPower_Care 
FW!!!!!! Kindly assist I bought tokens at 5 pm yesterday until now no message. I bought again at 7pm got sms but can’t load inasema REJECT. Then meter 54400118656. Transaction SFS8WJB64Q
What is this now??? who will pay for damages caused???",29-Jun,,,,https://x.com/Mukami_Sirere,https://x.com/Mukami_Sirere
★Kamy★,@Mukami_Sirere,"@KenyaPower_Care 
@KenyaPower_Care 
Kindly assist I bought tokens at 5 pm yesterday until now no message. I bought again at 7pm got sms but can’t load inasema REJECT. Then meter 54400118656. Transaction SFS8WJB64Q
Manze kutoka jana tu na tweet kwani hamzioni? sio fair kabisaaa!",29-Jun,,,,https://x.com/Mukami_Sirere,https://x.com/Mukami_Sirere
Michael Onyango,@gladiatormike_,"After entering the token number, the ciu displays ""connect"" for 30 secs and then displays ""con-fail."" Kindly assist",29-Jun,,,,https://x.com/gladiatormike_,https://x.com/gladiatormike_
David Mwamburi,@DavidMwamburi,"Good morning, I bought tokens for metre number 37172182794 yesterday but UpTo now have not received the tokens.SFS1WK19VN Confirmed. Ksh500.00 sent to KPLC PREPAID for account 37172182794 on 28/6/24 at 5:32 Pm",29-Jun,,,1,https://x.com/DavidMwamburi,https://x.com/DavidMwamburi
★Kamy★,@Mukami_Sirere,"@KenyaPower_Care 
Good Morning. Kindly assist I bought tokens at 5 pm today until now no message. I bought again at 7 got sms but can’t load inasema REJECT. I’m in darkness. Then meter 54400118656. Transaction SFS8WJB64Q
What is this now??? who will pay for damages caused???",29-Jun,,,1,https://x.com/Mukami_Sirere,https://x.com/Mukami_Sirere
★Kamy★,@Mukami_Sirere,"@KenyaPower_Care  Dear FW!!!!!

@KenyaPower_Care 
Good morning ,Kindly assist I bought tokens at 5 pm today until now no message. I bought again at 7 got sms but can’t load inasema REJECT. I’m in darkness. Then meter 54400118656. Transaction SFS8WJB64Q",29-Jun,,,,https://x.com/Mukami_Sirere,https://x.com/Mukami_Sirere
★Kamy★,@Mukami_Sirere,"@KenyaPower_Care 
Good evening. Kindly assist I bought tokens at 5 pm today until now no message. I bought again at 7 got sms but can’t load inasema REJECT. I’m in darkness. Then meter 54400118656. Transaction SFS8WJB64Q
What is this now??? who will pay for damages caused???",29-Jun,,,,https://x.com/Mukami_Sirere,https://x.com/Mukami_Sirere
David Mwamburi,@DavidMwamburi,"Good morning, I bought tokens for metre number 37172182794 yesterday but UpTo now have not received the tokens.SFS1WK19VN Confirmed. Ksh500.00 sent to KPLC PREPAID for account 37172182794 on 28/6/24 at 5:32 Pm",29-Jun,,,1,https://x.com/DavidMwamburi,https://x.com/DavidMwamburi
★Kamy★,@Mukami_Sirere,"@KenyaPower_Care 
Good Morning. Kindly assist I bought tokens at 5 pm today until now no message. I bought again at 7 got sms but can’t load inasema REJECT. I’m in darkness. Then meter 54400118656. Transaction SFS8WJB64Q
What is this now??? who will pay for damages caused???",29-Jun,,,1,https://x.com/Mukami_Sirere,https://x.com/Mukami_Sirere
★Kamy★,@Mukami_Sirere,"@KenyaPower_Care  Dear FW!!!!!

@KenyaPower_Care 
Good morning ,Kindly assist I bought tokens at 5 pm today until now no message. I bought again at 7 got sms but can’t load inasema REJECT. I’m in darkness. Then meter 54400118656. Transaction SFS8WJB64Q",29-Jun,,,,https://x.com/Mukami_Sirere,https://x.com/Mukami_Sirere
★Kamy★,@Mukami_Sirere,"@KenyaPower_Care 
Good evening. Kindly assist I bought tokens at 5 pm today until now no message. I bought again at 7 got sms but can’t load inasema REJECT. I’m in darkness. Then meter 54400118656. Transaction SFS8WJB64Q
What is this now??? who will pay for damages caused???",29-Jun,,,,https://x.com/Mukami_Sirere,https://x.com/Mukami_Sirere
Me Me,@stephiewachira,"@KenyaPower_Care 

I'm unable to load tokens to my meter. I get the reject response

Meter 14235487080",29-Jun,,,4,https://x.com/stephiewachira,https://x.com/stephiewachira
shiii,@Wanjiku43,"@KenyaPower_Care i bought tokens yesterday, not received till now .",29-Jun,,,2,https://x.com/Wanjiku43,https://x.com/Wanjiku43
FacelessDon,@r_michira,"@KenyaPower_Care The problem has not been resolved. Could you please reset and update the code to this number 0717207926, meter 54606948948? I purchased the token three times, but nothing came",29-Jun,,,,https://x.com/r_michira,https://x.com/r_michira
jumakiwaka,@jumakiwaka,"Hi, I just need to know why I am required to update my token meter, what is in the update please? I believe every software update comes with release notes stating what has been fixed or improved. Do you still need meter number for this?",29-Jun,,,,https://x.com/jumakiwaka,https://x.com/jumakiwaka
Kamaa Clinton,@ClintonKamaa,"Hello,have been buying tokens for my meter but have not received the update codes...any help",29-Jun,,,,https://x.com/ClintonKamaa,https://x.com/ClintonKamaa
Steph Kaalie,@steph_kaalie,Token keeps Rejecting,29-Jun,,,,https://x.com/steph_kaalie,https://x.com/steph_kaalie
Mutinda Mulinge,@imulinge96,@KenyaPower_Care I purchased tokens yesterday around 6 pm. I have not received them. What is happening?A/c 54603824076,29-Jun,,,1,https://x.com/imulinge96,https://x.com/imulinge96
Ronald Isoe,@isoe_ronal9097,http://Hello.my token metre it has new battery  when i press ok it goes off.plz help me am on black for quite  some time.i have tried to visit kplc offices to fix my problem  but una  no respond from them,29-Jun,,,,https://x.com/isoe_ronal9097,https://x.com/isoe_ronal9097
boban,@mzeerobe,"Yes i have and all rejected went to the office given a tamper code which i used to commission the meter, started using the meter yesterday,the tokens are being consumed on a very high rate
Please assist",29-Jun,,,1,https://x.com/mzeerobe,https://x.com/mzeerobe
DEDNARBER,@dednarber,"@KenyaPower_Care Hi KP Team, kindly assist me with token for 54600248394 bought earlier this morning.",29-Jun,,,1,https://x.com/dednarber,https://x.com/dednarber
Allan Kim,@AllanKim667831,"This above is all the meter tokens I bought above yesterday, they all reject.",29-Jun,,,,https://x.com/AllanKim667831,https://x.com/AllanKim667831
David Mwamburi,@DavidMwamburi,Dear @KenyaPower I bought tokens for metre number 37172182794 yesterday and UpTo now have not received the tokens,29-Jun,,,,https://x.com/DavidMwamburi,https://x.com/DavidMwamburi
Alphajo,@alphajo_king,This is now the new norm that even after the campaign of meter update;tokens are delaying and being delayed like no one business. Am disappointed with this kplc,29-Jun,,,,https://x.com/alphajo_king,https://x.com/alphajo_king
Edu due,@Edwin29596794,"Before i updeted  i bought this token then after hours of strugling to update this token number read as old
 ""Mtr:22213968757
Token:2219-5772-3317-8470-4358
Date:20240627 12:42:01 +0300
Units:3.8
Amt:100.00
TknAmt:62.81
OtherCharges:37.19
For Details dial *977#""",29-Jun,,,1,https://x.com/Edwin29596794,https://x.com/Edwin29596794
Kennedy Ochieng,@Kennedy84778104,My big question. Why do token amounts differ and seem to be decreasing with every purchase?,29-Jun,,,1,https://x.com/Kennedy84778104,https://x.com/Kennedy84778104
Michael Onyango,@gladiatormike_,@KenyaPower_Care My meter number is 37227975218. My tokens are not going through. Please help.,29-Jun,,,1,https://x.com/gladiatormike_,https://x.com/gladiatormike_
★Kamy★,@Mukami_Sirere,"@KenyaPower_Care 
Good evening. Kindly assist I bought tokens at 5 pm today until now no message. I bought again at 7 got sms but can’t load inasema REJECT. I’m in darkness. Then meter 54400118656. Transaction SFS8WJB64Q",29-Jun,,,,https://x.com/Mukami_Sirere,https://x.com/Mukami_Sirere
qoyor designs,@QoyorDesigns,"@KenyaPower_Care hi we have no electricity in the house but the token metre is reading, I've shared an image of the metre in the DM, kindly assist.
Account 04216355448. All the other houses have power.",29-Jun,,,,https://x.com/QoyorDesigns,https://x.com/QoyorDesigns
★Kamy★,@Mukami_Sirere,"@KenyaPower_Care  54400118656

I bought tokens still not yet received bought a second time i received them but now I can't feed it says Reject... we are in the dark assist jameni.. Send a DM also concerning the same ..... any help will be appreciated",29-Jun,,,,https://x.com/Mukami_Sirere,https://x.com/Mukami_Sirere
★Kamy★,@Mukami_Sirere,"@KenyaPower_Care Hey, I'm unable to load tokens says reject
54400118656
Kindly assist lights may go off any minute now",28-Jun,,,1,https://x.com/Mukami_Sirere,https://x.com/Mukami_Sirere
@Saidrogicha,@Saidrogicha,@KenyaPower_Care  what's wrong am not receiving my token and have paid and credited the amount,28-Jun,,,2,https://x.com/Thisis_Champion,https://x.com/Thisis_Champion
Ogollah,@ogollarh,Bought Token on 24th to date I have not received any... What could be the problem...,28-Jun,,,1,https://x.com/ogollarh,https://x.com/ogollarh
Ogollah,@ogollarh,@KenyaPower_Care check DM and send token,28-Jun,,,,https://x.com/ogollarh,https://x.com/ogollarh
Ogollah,@ogollarh,@KenyaPower_Care tokens not received from 24th to date.... Check DM... Ama mumeamua kuniosha,28-Jun,1,,1,https://x.com/ogollarh,https://x.com/ogollarh
Ogollah,@ogollarh,@KenyaPower_Care why are you guyz not replying to my DM... JUST SEND ME MY TOKEN... NILI NUNUA...,28-Jun,,,,https://x.com/ogollarh,https://x.com/ogollarh
Michael Onyango,@gladiatormike_,"@KenyaPower_Care Meter number 37227975218
Bought tokens twice but haven't got the update code message. Kindly assist.",28-Jun,,,,https://x.com/gladiatormike_,https://x.com/gladiatormike_
Geoffrey njenga,@jeff_Brimax,"@KenyaPower_Care #powersawa I can't be able to buy tokens on this number 14253281076 
Assist kindly",28-Jun,1,,1,https://x.com/jeff_Brimax,https://x.com/jeff_Brimax
_.ke_v,@HKevoh65874,Hi Kenya power how can I restarts my token meter has shut down.,28-Jun,1,,1,https://x.com/HKevoh65874,https://x.com/HKevoh65874
charles,@charleskavyu9,"@KenyaPower_Care I bought tokens and haven't received tokens message
Meter no: 14419820858.",28-Jun,,,,https://x.com/charleskavyu9,https://x.com/charleskavyu9
Wambui Muchai,@WambuiMuchai1,"Meter number 37227892876.
Bought tokens multiple times but haven't got the update code message. Kindly assist",28-Jun,,,1,https://x.com/WambuiMuchai1,https://x.com/WambuiMuchai1
teevee,@hometeevee,"Dear Customer, We acknowledge receipt of your request for a token,kindly be Patient as we process your token. Thank you. 

For almost 4 hours now, no tokens received.",28-Jun,1,,1,https://x.com/hometeevee,https://x.com/hometeevee
Fiona Makena,@fionamakena,@KenyaPower_Care. Trying to load Tokens but they keep being rejected. Meter  number 37208140428,28-Jun,,,,https://x.com/fionamakena,https://x.com/fionamakena
teevee,@hometeevee,I bought tokens almost 3 hours ago and have not received them. Why is it taking forever?,28-Jun,,,1,https://x.com/hometeevee,https://x.com/hometeevee
Erick Ayieza Agola,@ErickAyieza,"@KenyaPower_Care unable to update my token
Meter no.37155895529
Bought token this evening no message feedback of tokens from KPLC.
97771  not working.
Kindly assist in darkness",28-Jun,,,,https://x.com/ErickAyieza,https://x.com/ErickAyieza
Jackson_W.I,@JacksonWI_16,@KenyaPower_Care trying to load tokens but they're rejected kindly help..Meter no. 37166323412.,28-Jun,,,,https://x.com/JacksonWI_16,https://x.com/JacksonWI_16
NP,@babeonsticks,"@KenyaPower_Care unable to load tokens. Says rejected.
MtrNo:14245461315",28-Jun,,,1,https://x.com/babeonsticks,https://x.com/babeonsticks
Fiona Makena,@fionamakena,Trying to load Tokens but they are being rejected. Meter number 37208140428,28-Jun,,,,https://x.com/fionamakena,https://x.com/fionamakena
Paul Mugoh,@MugohPaul,Tried to update meter number 54404160167 while it didn't have tokens. Now the meter is not working. What's the solution?,28-Jun,,,1,https://x.com/MugohPaul,https://x.com/MugohPaul
sharon,@ma_twins2,@KenyaPower_Care kindly I am still waiting for my token. Ac 54600279316,28-Jun,,,3,https://x.com/ma_twins2,https://x.com/ma_twins2
Metrine Wanyonyi,@metrine,"The meter is rejecting the tokens, what is one supposed to do?",28-Jun,,,2,https://x.com/metrine,https://x.com/metrine
Zellunah Katelyne,@zellunah,@KenyaPower_Care  Hello! I Have bought  token  but i have not gotten  any the  sms for the token . As i plan to update.,28-Jun,,,2,https://x.com/zellunah,https://x.com/zellunah
Brenda Kiarie,@brekiarie,Kindly assist get tokens for meter no. 14252803284 it's been hours??,28-Jun,,1,3,https://x.com/brekiarie,https://x.com/brekiarie
Kelvin,@VoskyKelvin,"@KenyaPower_Care check meter no 54402872136 ,it doesn't load tokens ,ni kama Haina network",28-Jun,1,,2,https://x.com/VoskyKelvin,https://x.com/VoskyKelvin
kenneth kungu,@KasperKungu,My token is showing pad lock...we have been without electricity whole day. Please assist with reset code for meter Mtr No : 37150422402 Token : 3191-1609-1213-6993-5182 Date : 2024-06-28 8:40:33 +0300 Receipt no. 18008401796326 Amount Kshs : 500.00 Units : 16.0,28-Jun,,,3,https://x.com/KasperKungu,https://x.com/KasperKungu
#ANGUKANAYO,@oumapaul933,I haven't updated my token and it doesn't accept my token numbers,28-Jun,,,2,https://x.com/oumapaul933,https://x.com/oumapaul933
Alex Marucha,@MaruchaAlex,Why is my meter rejecting all tokens I buy. What is happening????????,28-Jun,,,3,https://x.com/MaruchaAlex,https://x.com/MaruchaAlex
Ochieng Okumu,@ochieng_ok86038,Hi Kenya power I haven't received my message to update my token do you feel happy when your client is in darkness,28-Jun,,,,https://x.com/ochieng_ok86038,https://x.com/ochieng_ok86038
Derrick Hesbon,@DerrickHesbon,I've been trying to load my token for 3 hours now but it has been rejecting all throw..meter no. Is 14467032729,28-Jun,1,,3,https://x.com/DerrickHesbon,https://x.com/DerrickHesbon
Rusty,@NMareteM,"Hello, my meter number is 46202091180, I have bought the tokens and haven't received the update codes.
Kindly help.",28-Jun,,,3,https://x.com/NMareteM,https://x.com/NMareteM
