Author,Handle,Post,Date,Likes,Reposts,Comments,Post Link,Profile Link
CLIFFORD,@to_Clive,I realized I am the only one with a legal connection in my area because people can't sustain high cost of electricity. @KenyaPower thank you for encouraging illegal connections through increasing unnecessary costs.,11-Aug-23,6,1,,https://x.com/to_Clive,https://x.com/to_Clive
Salim M. Juma,@juma2_m,They're imposing 18.5%(from their statement) System losses (which they ought to eradicate or control to a minimum) on consumers! The IPPs aren't making it easier for them and they just have to get the money to pay them! This is why no one cares about the illegal connections!,10-Aug-23,,,,https://x.com/juma2_m,https://x.com/juma2_m
Partoe,@partoe4,"you guys are just cons, we, a group of 10 families applied for connection, you did the survey and its been three years and we've never heard from you again. Infact those kenya power kitui county guys are jokers.",8-Aug-23,1,,1,https://x.com/partoe4,https://x.com/partoe4
chrispo,@chriswanyika,"How does a quotation for a single phase connection comes to 134,000",8-Aug-23,,,,https://x.com/chriswanyika,https://x.com/chriswanyika
JohnWade,@JohnWade1536339,The more you speak the harder you make it for anything you say to sound believable..Kutuambia mambo na EPRA na regulations..Hapo kwa system losses expound further juu hapo ndio ukora iko...How do you make-up for losses incurred through illegal connections..sisi ndio tunalipia,8-Aug-23,,,,https://x.com/JohnWade1536339,https://x.com/JohnWade1536339
John,@john_arasa,You guys mnatuibia even getting new connections is nearly impossible..,8-Aug-23,,,,https://x.com/john_arasa,https://x.com/john_arasa
The Proletariat,@achnick,Can you explain via press statement if the company is experiencing meter and Token meter shortages? I applied for new connection but been taken rounds...tell Kenyans if there is a problem,8-Aug-23,,,1,https://x.com/achnick,https://x.com/achnick
Rukas..,@mainamwangi2004,Why has it taken so long to get connected in Juja after applying for new connection?,8-Aug-23,1,,,https://x.com/mainamwangi2004,https://x.com/mainamwangi2004
Kimani Ndonga,@gff_kim,It has always been known that system losses affect the cost of power and the reason KPLC is currently under this Ruto regime so ruthless on illegal or irregular power connections,8-Aug-23,1,,,https://x.com/gff_kim,https://x.com/gff_kim
@mukhanyis,@mukhanyis,"@KenyaPower   KAKAMEGA,still waiting for power connection after after paying in January and completing the other processes.Very disappointed.
  Reference No. E24312022050097",30-Jul-23,1,,,https://x.com/mukhanyis,https://x.com/mukhanyis
Kenya Power,@KenyaPower_Care,"We are still experiencing an intermittent connection with our service provider , please visit our banking halls, use airtel or  authorised banks to access our services.
 ^FN",28-Jul-23,,,,https://x.com/KenyaPower_Care,https://x.com/KenyaPower_Care
Simo kihara,@kihara_simo,"@KenyaPower kuna conmen wengi sana wanaitisha pesa ati ndio stima isikatwe ,they are not on the ground but will cheat you they work with kplc,if you give them money they will work on your bill,how do they get our bills or contacts if really there is no connection with kplc?",28-Jul-23,,,,https://x.com/kihara_simo,https://x.com/kihara_simo
Elijah KINYANJUI,@ElijahKINYANJ15,This progress is taking too long don't mind about fraudsters I was expecting connection  soon can't DM let me put it here till you connect ama mnataka kitu kidogo nicheze ka mimi am tired ...thanks ^CM cheza ka ww pia,26-Jul-23,,,,https://x.com/ElijahKINYANJ15,https://x.com/ElijahKINYANJ15
alinory KWENA,@alinory_KWENA,"1. Through illegal power connections
2. Payroll fraud
3. Procurement fraud

Disclaimer;
That doesn't justify the losses!
@EACCKenya @StateHouseKenya @KenyaPower",24-Jul-23,,,,https://x.com/alinory_KWENA,https://x.com/alinory_KWENA
alinory KWENA,@alinory_KWENA,"1. Through illegal power connections
2. Payroll fraud
3. Procurement fraud

Disclaimer;
That doesn't justify the losses!
@EACCKenya @StateHouseKenya @KenyaPower",24-Jul-23,,,,https://x.com/alinory_KWENA,https://x.com/alinory_KWENA
alinory KWENA,@alinory_KWENA,"@KenyaPower_Care @KenyaPower may argue that illegal power connections is one major contributor towards their annual losses. What about @KenyaAirways or KMC. Is it a must for government sponsored institutions to be corrupt
#TwitterX Pauline Njoroge KPLC Azimio BREAKING NEWS Itumbi",24-Jul-23,,,,https://x.com/alinory_KWENA,https://x.com/alinory_KWENA
#RutoMustGo,@PhanHerine,"@KenyaPower_Care @KenyaPower how can you just come and cutoff our power!? My residence's connection is very much legal but now I have to suffer coz of the rest!? Yet when asked for identification, 'your people on the site' refused to give it out

Sai naelewa hasira ya that MP",21-Jul-23,,,,https://x.com/PhanHerine,https://x.com/PhanHerine
#RutoMustGo,@PhanHerine,"@KenyaPower_Care @KenyaPower how can you just come and cutoff our power!?? My residence's connection is very much legal but now I have to suffer coz of the rest!? Yet when asked for identification, 'your people on the site' declined to confirm

Sai naelewa hasira ya that MP!",21-Jul-23,,,,https://x.com/PhanHerine,https://x.com/PhanHerine
mla simba,@mifupangumu,@KenyaPower illegal power connection almost electrocuted some kids in a makeshift church hapa ruaka. Nothing has been done,20-Jul-23,,,,https://x.com/mifupangumu,https://x.com/mifupangumu
Dickens Atieli,@atieli_dickens,"@KenyaPower_Care I haven't been able to receive power connection in my home from Siaya @KenyaPower office for the 3rd week running, siting a dysfunctional office printer,who is responsible for that printer????? Customers can't get services because of it ,my ref is E24492022100016",18-Jul-23,,,1,https://x.com/atieli_dickens,https://x.com/atieli_dickens
Audrey Sarah,@AudreySarah4,@KenyaPower I applied for new connection and settled the payment but up to date I’m still waiting to be supplied with power,16-Jul-23,,,1,https://x.com/AudreySarah4,https://x.com/AudreySarah4
Egline Samoei,@Egline_Samoei,Wueh @KenyaPower connection fee is a pain and to imagine you will still face blackouts. Why is that expensive @KenyaPower_Care ?,12-Jul-23,9,6,3,https://x.com/Egline_Samoei,https://x.com/Egline_Samoei
Mithamo,@Mithamo_King,"The HYPOTHESIS of (there likely is a..)! 
@KRACare  official who evades taxes.
@NemaKenya  official who uses the banned plastic bags.
@KenyaPower official with an illegal connection.
@ntsa_kenya official with an unregistered car or expired DL.
#Maandamanowednesday aluta continua",12-Jul-23,1,,,https://x.com/Mithamo_King,https://x.com/Mithamo_King
Mutheu,@Timeisup2024,sue Kenya power for the illegal connections in more than three of his properties? This guy is a thug. Thug. Alipe stima like the rest of the Kenyans. Him and several others of illegal connections are the reason power is too expensive in this country.,11-Jul-23,1,1,1,https://x.com/Timeisup2024,https://x.com/Timeisup2024
RigDiesel,@RigDiesel,"The clean hands doctrine. I suspect it would be futile to sue yet he hasn’t paid since 2015, has an illegal power connection (not a euphemism) plus he assaulted a KP employee on video.",11-Jul-23,5,2,1,https://x.com/RigDiesel,https://x.com/RigDiesel
John,@john_arasa,Cancel all IPPs contracts.If any IPPs want to sell they have to do it through @KenGenKenya .Kenya power must buy from one source.That's the only way we will reduce our bills.@RERECMashinani Should be allowed to do official supply connections.,11-Jul-23,,,1,https://x.com/john_arasa,https://x.com/john_arasa
John,@john_arasa,First lower connection fee for those who are within 600M radius from a TX.A lot of people wish to to be connected to the national grid.Source enough meters @KenyaPower& raise more revenue.Why charge eg.Kes 167k for connection to a home 150M from a TX?Exorbitant.@StateHouseKenya,11-Jul-23,,,1,https://x.com/john_arasa,https://x.com/john_arasa
𝓣𝓞𝓡𝓞𝓜𝓞 𝓚𝓐𝓢𝓐𝓘𝓝𝓔,@DadTipli,"The problem is, there are so many cartels who collude with @KenyaPower staff to do connection with verbal agreement of after-meter connection. One can't know whether these culprits are @KETRACO1 staffs or not.",10-Jul-23,,,,https://x.com/DadTipli,https://x.com/DadTipli
Kipipirian,@Flex_Dan,"A month to investigate and act. Now that the damage is done 
1. how soon can we get a transformer replacement?
2. If there are illegal connections in the area what's the work of enforcement unit? 
3. Do @KenyaPower care about people, safety and power usage?",9-Jul-23,,,,https://x.com/Flex_Dan,https://x.com/Flex_Dan
RANDOM TOPICS,@randomtopics06,"The Governor @HEAhmedJiir has brilliant ideas, and Wajir is advised to make use of the sun shine for free, but what's hard for the National Power Grid Connection for Wajir people? @EnergyMinK @KenyaPower_Care @KenyaPower @Honadendaud @HonAdanKeynan @WilliamsRuto @rigathi",8-Jul-23,,,,https://x.com/randomtopics06,https://x.com/randomtopics06
Kamau N Maurice,@KamauD33,When you apply for power connection and have to stay from September 2022 to June 2023 for them to come and drop a cable from a pole outside your gate then you will respect Nimrod Mbai. @KenyaPower is what fails Kenya.,8-Jul-23,7,,2,https://x.com/KamauD33,https://x.com/KamauD33
stephen kinyua,@skinyua36,@KenyaPower you have a security team but why a lot of illegal connections everywhere?,6-Jul-23,,,,https://x.com/skinyua36,https://x.com/skinyua36
Jotoy,@Jotoy12,"Did Mr Siror also raise the issue of one giant cartel in the name of kplc? He should task the DCI to mutilate the giant corruption cartel at kplc. Especially for connection applicants and ""illegal connections"".",6-Jul-23,,,,https://x.com/Jotoy12,https://x.com/Jotoy12
Jotoy,@Jotoy12,Kplc as a whole appears to be absent from Kenya and therefore operating from a foreign country. They should be aware of the presidential decree on what they term as illegal connections. They are disobeying the very government they claim to serve.,6-Jul-23,,,,https://x.com/Jotoy12,https://x.com/Jotoy12
İnż. Ndolo,@IngNdolo,"A good citizen would report any suspicious activities e.g. illegal connection to the Grid like that of Nimrod Mbai to the authorities, @KenyaPower. Take a look at all the fire cases in the slums and markets  like Gikombaa. We have lost many lives and millions of properties.",6-Jul-23,2,1,1,https://x.com/IngNdolo,https://x.com/IngNdolo
Eugene Ninah,@dreninah1,"replacing a simple prepaid meter is a problem that must be accompanied by corruption,how do you expect to win on illegal connections if you cant fix the legal ones?",6-Jul-23,,,1,https://x.com/dreninah1,https://x.com/dreninah1
Jackkija,@jakobo2030,Mind you whatever amount you give to the contractor they share with Kenya power guys who later term it as an illegal connection because they didn't issue a meter as per the agreement with the contractor.We must clean @KenyaPower and let Kenyans access affordable power.,6-Jul-23,,,,https://x.com/jakobo2030,https://x.com/jakobo2030
Dennis,@okoth_dennis,Very suspicious visit KPLC should be investigated for “ connection and disconnection  of powerlines” it’s a fraud from bottom up. DCI should ask why the courtesy call after Nimeod’s slap?? Bure Kabisa,6-Jul-23,,,,https://x.com/okoth_dennis,https://x.com/okoth_dennis
RemainAman,@RemainAman,"Bro, there is a procedure to be followed before the connection is done. It is available online. At this level, I cannot ascertain whether it was followed or it wasn't. 

Parties perceived to be indignant can go to court.",6-Jul-23,,,2,https://x.com/RemainAman,https://x.com/RemainAman
Jackkija,@jakobo2030,"Some connections are been done by the contractors used by @KenyaPower_Care @KenyaPower during the last mile intiative.If the contractors did a good job then why is Kenya power terming their work now ""illegal connection"".",6-Jul-23,,,1,https://x.com/jakobo2030,https://x.com/jakobo2030
MUTUA LOYD ∞,@MutuaLoyd,"He learnt his lesson, but the @KenyaPower also shd not be sending staff to disconnect power without security especially in a case of illegal connection. Anyone connecting power without following procedure is dangerous.",6-Jul-23,,,,https://x.com/MutuaLoyd,https://x.com/MutuaLoyd
Tambo,@oliverngurete,"@KenyaPower_Care @citizentvkenya @KBCChannel1
Let me be open to you @KenyaPower 
=======================================
1. How many physical meetings have @KenyaPower  ever organized to enlighten their customers about power applications, connection & customer care contacts?",5-Jul-23,,,,https://x.com/oliverngurete,https://x.com/oliverngurete
Maaajabu,@petercalvine,"But this will hit KPLC hard,crooks within them will now facilitate those illegal connections.@KenyaPower president has said hiyo kiburi hajui mlitoa wapi so kipigo imehalalishwa.",5-Jul-23,,,,https://x.com/petercalvine,https://x.com/petercalvine
lutta simiyu,@LuttaSimiyu,"@NAssemblyKE @NPSOfficial_KE @KenyaPower @Kenyajudiciary @ODPP_KE
What about the illegal power connection to his home?",5-Jul-23,,,,https://x.com/LuttaSimiyu,https://x.com/LuttaSimiyu
