Author,Handle,Post,Date,Likes,Reposts,Comments,Post Link,Profile Link
I Am,@AlexMukasa1,"@KenyaPower_Care 
My meter number is 37220947990
We have been in a blackout for over 24hrs, An electric pole on the ground, and no team has been seen yet.

It's a shitty service delivery",28-Feb,,,,https://x.com/AlexMukasa1,https://x.com/AlexMukasa1
Karé,@naughtytopaz,@KenyaPower_Care No power since 3pm meter no. 54160057706. Restore service.,28-Feb,,1,1,https://x.com/naughtytopaz,https://x.com/naughtytopaz
robert njuguna,@Roba_njuguna,@KenyaPower_Care please send me the tokens kindly. Funny we have to tweet to get a response of a service that is supposed to be automated,27-Feb,,,2,https://x.com/Roba_njuguna,https://x.com/Roba_njuguna
millenials_254,@kenyandemocrat,@KenyaPower_Care is this  customer care service team  really working ...coz since evening calls are not being answered what of an emergency will this team really respond in time or mtaongojea kwa new ?,27-Feb,,,1,https://x.com/kenyandemocrat,https://x.com/kenyandemocrat
akoth ouma,@akothouma3,Sent a DM 6hrs ago and havent got any feedback and all your  customer service numbers are not working. Please advise.,27-Feb,,,1,https://x.com/akothouma3,https://x.com/akothouma3
Patrick (shaved Ras) aka running Murife..wueh!!,@mugo_pm,"@KenyaPower_Care
Any chance you can clarify when power will resume in Ruiru area? The flashing lights without reggea are nostalgic. What's your obligation to your customers? Do you provide a favour/service or there's a contractual agreement with your customers?",27-Feb,,,,https://x.com/mugo_pm,https://x.com/mugo_pm
The Catalyst,@RMbogori,"@KenyaPower_Care why are you the worst service provider in the world ????
1. Poor communication
2. Thieves
3. We don't even know what you provide",27-Feb,,,,https://x.com/RMbogori,https://x.com/RMbogori
Steve Mwendwa,@MwendwaMD,"No power in Riruta/Ng'ando area opposite Ngong Racecourse since 3pm, all your customer service lines are down, kindly address, meter number is 14105262225.",27-Feb,1,,,https://x.com/MwendwaMD,https://x.com/MwendwaMD
QueenPin,@Miminimkare,"@KenyaPower_Care bought token haven't received the token number. Paid at noon jamani can someone help. No answer customer service SBR0BMM2KS Confirmed. Ksh1,000.00 sent to KPLC PREPAID for account 37220745774 on 27/2/24 at 12:26 PM can I have that number",27-Feb,2,,6,https://x.com/Miminimkare,https://x.com/Miminimkare
abuto eliud,@abutoeliud,@KenyaPower_Care horrible service. No tokens,27-Feb,,,,https://x.com/abutoeliud,https://x.com/abutoeliud
SP ICGLR,@ServiceICGLR,Please assist we don’t have power at Platinum ll next to Banana substation. A/c 14253167440. Asante!,27-Feb,,,1,https://x.com/ServiceICGLR,https://x.com/ServiceICGLR
MIL,@DAPACIFICRING,Does it ever occur to you people that when a customer buys tokens they need them immediately???? Shida yenu huwa nini. This monopoly is what makes service delivery shoddy. KPLC NEEDS A COMPETITOR!!,26-Feb,13,1,3,https://x.com/DAPACIFICRING,https://x.com/DAPACIFICRING
Juicy TREATS,@JuicyTreatsKE,"7 hours and still counting.  No help, no service.",25-Feb,1,,2,https://x.com/JuicyTreatsKE,https://x.com/JuicyTreatsKE
UXDeep,@UXDeep,@KenyaPower_Care I have tried getting assistance for a persistent in my neighborhood for over a week now and all I have gotten is being ignored and empty promises. Check your DMS the ones you've ignored. @HonKangata @NdindiNyoro kindly get us the fair service provision we deserve,24-Feb,,,1,https://x.com/UXDeep,https://x.com/UXDeep
Laurie Jahel,@jahellaura,"@KenyaPower_Care it's over 24hrs with no electricity and none of you guys have bothered to come make rectifications,,,be of service and come to Kamkunji estate ,Waridi lane KMC road
It's a weekend chakula ya watiti inaharibika Kwa fridge ,, provide services asap",24-Feb,,,1,https://x.com/jahellaura,https://x.com/jahellaura
Cynthia,@Dekuks,@KenyaPower_Care I have made a report of power blackout through your official handle and a person using this number 0752904817 has swiftly responded and called me derogatory names. Are your customer service officers conmen?,24-Feb,,,1,https://x.com/Dekuks,https://x.com/Dekuks
I-were-a-m’dibo,@amudibo,"@KenyaPower_Care How do you expect us to upload self readings when your flawed system *977#, Kenya Power App & online website all give errors when doing so. If this service is no longer available kindly say so as for the past week i've tried in vain to send my meter readings.",24-Feb,,1,3,https://x.com/amudibo,https://x.com/amudibo
George Mutwa,@george_mutwa,"@KenyaPower_Care 
Self service isn’t able to report power outage.Please resolve below.

Mtr:92107436898",24-Feb,,,2,https://x.com/george_mutwa,https://x.com/george_mutwa
Frank Kabaka,@FrankKabakaII,@KenyaPower_Care has very poor customer service. They don't respond to social media messages. Their bureaucracy in settling customer complaints take a whole year. Proper performance audit need to be carried out in this monopoly.,23-Feb,,,1,https://x.com/FrankKabakaII,https://x.com/FrankKabakaII
M,@adonisfx,Are you competing with eskom for prize for the worst service.  No power for 24 hrs with no warning or updates?,23-Feb,,,1,https://x.com/adonisfx,https://x.com/adonisfx
Aggrey Alwala,@AlwalaAggrey,@KenyaPower_Care why dnt you people give notice of outage in ebusiratsi vihiga?? Outage goes for hours and people are working what kind of service do you give consumers in this area??,23-Feb,,,1,https://x.com/AlwalaAggrey,https://x.com/AlwalaAggrey
Mdawanawaadieli,@mdawanawaadieli,"@KenyaPower_Care 
Complaint 10720260 was resolved.

However after all night violent winds, Gatune in Nachu of Ruthigitti-Kamangu area suffered a brown out then later a power outage.
Service is currently down.

Reporting on Mtr No. 46200902552",23-Feb,,,3,https://x.com/mdawanawaadieli,https://x.com/mdawanawaadieli
Jacque Basiye Mwakima,@JMwakim,"@KenyaPower_Care Real Estate (South C). Power blackout and fire from transformer, a post is dangerously hanging on a wall. We have called, several times. No response. Kindly give us service.",22-Feb,,,,https://x.com/JMwakim,https://x.com/JMwakim
PatsyJames,@PatsyJa26446841,Not again this is just too much Kenya power care for ever maintenance that never ever ends 60 year on still same crap service,21-Feb,1,1,,https://x.com/PatsyJa26446841,https://x.com/PatsyJa26446841
Bryan Higgz,@Ka_Higgz,@KenyaPower_Care can you advise with the self reading service. I am trying to input my readings and getting error that service in unavailable. Please advise.,21-Feb,1,,1,https://x.com/Ka_Higgz,https://x.com/Ka_Higgz
Muthangari Kangema,@MuthangariG,"Juja Town around RUBiS Service Station has no power as from 8:30am today 20 Feb 2024.
Please attend to the issue.",20-Feb,,,,https://x.com/MuthangariG,https://x.com/MuthangariG
Juicy TREATS,@JuicyTreatsKE,"7 hours and still counting.  No help, no service.",25-Feb,1,,2,https://x.com/JuicyTreatsKE,https://x.com/JuicyTreatsKE
UXDeep,@UXDeep,@KenyaPower_Care I have tried getting assistance for a persistent in my neighborhood for over a week now and all I have gotten is being ignored and empty promises. Check your DMS the ones you've ignored. @HonKangata @NdindiNyoro kindly get us the fair service provision we deserve,24-Feb,,,1,https://x.com/UXDeep,https://x.com/UXDeep
Laurie Jahel,@jahellaura,"@KenyaPower_Care it's over 24hrs with no electricity and none of you guys have bothered to come make rectifications,,,be of service and come to Kamkunji estate ,Waridi lane KMC road
It's a weekend chakula ya watiti inaharibika Kwa fridge ,, provide services asap",24-Feb,,,1,https://x.com/jahellaura,https://x.com/jahellaura
Cynthia,@Dekuks,@KenyaPower_Care I have made a report of power blackout through your official handle and a person using this number 0752904817 has swiftly responded and called me derogatory names. Are your customer service officers conmen?,24-Feb,,,1,https://x.com/Dekuks,https://x.com/Dekuks
I-were-a-m’dibo,@amudibo,"@KenyaPower_Care How do you expect us to upload self readings when your flawed system *977#, Kenya Power App & online website all give errors when doing so. If this service is no longer available kindly say so as for the past week i've tried in vain to send my meter readings.",24-Feb,,1,3,https://x.com/amudibo,https://x.com/amudibo
George Mutwa,@george_mutwa,"@KenyaPower_Care 
Self service isn’t able to report power outage.Please resolve below.

Mtr:92107436898",24-Feb,,,2,https://x.com/george_mutwa,https://x.com/george_mutwa
Frank Kabaka,@FrankKabakaII,@KenyaPower_Care has very poor customer service. They don't respond to social media messages. Their bureaucracy in settling customer complaints take a whole year. Proper performance audit need to be carried out in this monopoly.,23-Feb,,,1,https://x.com/FrankKabakaII,https://x.com/FrankKabakaII
M,@adonisfx,Are you competing with eskom for prize for the worst service.  No power for 24 hrs with no warning or updates?,23-Feb,,,1,https://x.com/adonisfx,https://x.com/adonisfx
Aggrey Alwala,@AlwalaAggrey,@KenyaPower_Care why dnt you people give notice of outage in ebusiratsi vihiga?? Outage goes for hours and people are working what kind of service do you give consumers in this area??,23-Feb,,,1,https://x.com/AlwalaAggrey,https://x.com/AlwalaAggrey
Mdawanawaadieli,@mdawanawaadieli,"@KenyaPower_Care 
Complaint 10720260 was resolved.

However after all night violent winds, Gatune in Nachu of Ruthigitti-Kamangu area suffered a brown out then later a power outage.
Service is currently down.

Reporting on Mtr No. 46200902552",23-Feb,,,3,https://x.com/mdawanawaadieli,https://x.com/mdawanawaadieli
Jacque Basiye Mwakima,@JMwakim,"@KenyaPower_Care Real Estate (South C). Power blackout and fire from transformer, a post is dangerously hanging on a wall. We have called, several times. No response. Kindly give us service.",22-Feb,,,,https://x.com/JMwakim,https://x.com/JMwakim
PatsyJames,@PatsyJa26446841,Not again this is just too much Kenya power care for ever maintenance that never ever ends 60 year on still same crap service,21-Feb,1,1,,https://x.com/PatsyJa26446841,https://x.com/PatsyJa26446841
Bryan Higgz,@Ka_Higgz,@KenyaPower_Care can you advise with the self reading service. I am trying to input my readings and getting error that service in unavailable. Please advise.,21-Feb,1,,1,https://x.com/Ka_Higgz,https://x.com/Ka_Higgz
Muthangari Kangema,@MuthangariG,"Juja Town around RUBiS Service Station has no power as from 8:30am today 20 Feb 2024.
Please attend to the issue.",20-Feb,,,,https://x.com/MuthangariG,https://x.com/MuthangariG
Turkana Boy,@ekaales2,"Is Turkana County in Kenya. Parts of Lodwar Town didn't have power whole day yesterday and last night too. No notice, nothing. Poor customer service.",20-Feb,1,,,https://x.com/ekaales2,https://x.com/ekaales2
Isaac Nyangau,@IsaacNyangau2,@KenyaPower_Care we have a big problem in Kisii: particularly Nyatieko-Sensi-Nyagesenda service lines. Blackouts every evening every day for months now. We can't do business because of this inconvenience. What's happening with your services? Kindly address this menace.,20-Feb,,,,https://x.com/IsaacNyangau2,https://x.com/IsaacNyangau2
Walter,@Ngeno_Langat,"@KenyaPower_Care , This is the response from your service provider through pre-paid 888880.

""Failed. Please confirm your 11 digit meter number and try again. The KPLC Pre-paid business number is 888880. For assistance Call 97771.""

Sina nguvu ya kucall jameni!",18-Feb,,,1,https://x.com/Ngeno_Langat,https://x.com/Ngeno_Langat
Geoffrey Muita,@geoffmuita,"@KenyaPower_Care Hi please assist with emergency number for your offices in Likoni sub county, Mombasa county. The 0412001933 for the same office is out of order. We lost power in the morning and until now service hasn't been restored.",18-Feb,,,,https://x.com/geoffmuita,https://x.com/geoffmuita
Ibu Tonui,@Ibrahim_Tonui,@KenyaPower_Care please confirm if this is one of your client service numbers. It seems that they are responding to every concerns raised and calling pple for details.,18-Feb,,,1,https://x.com/Ibrahim_Tonui,https://x.com/Ibrahim_Tonui
Klarified,@kjmukhwana,"@KenyaPower_Care please restore service along Sungura Road, South C, Nairobi. My service reference No. is 10699135.",18-Feb,,,1,https://x.com/kjmukhwana,https://x.com/kjmukhwana
Abbey,@abbeylumumba,"@KenyaPower_Care Low voltage and swinging,on- off. Umoja inner core behind Muhindi Mweusi Supermarket. Some floors in my flat have stable power as well as some neghbouring houses. Meter number 04225878414. Service transformer situated in Undugu court.",17-Feb,,,1,https://x.com/abbeylumumba,https://x.com/abbeylumumba
Kennedy omogi 'attache',@Nyasirwa,"@KenyaPower_Care So now residents of Suba south 
Magunga , Nyandiwa and surrounding areas for one week don’t have power 
Reason 3 poles dropped at the same place after heavy rain 
Service responsiveness from your Mbita office is the worst in the entire region",17-Feb,3,3,3,https://x.com/Nyasirwa,https://x.com/Nyasirwa
stubborn Chic,@unknownsterroh,@KenyaPower_Care why late service response?,16-Feb,,,,https://x.com/unknownsterroh,https://x.com/unknownsterroh
Monniqqe Attie,@Monniqqe,"@KenyaPower_Care Is it normal practice to uninstall a transformer serving business premises without warning, claiming that the poles are defective and not even providing a timeline for replacement? Is there a service charter that is applicable?",15-Feb,,,1,https://x.com/Monniqqe,https://x.com/Monniqqe
Cali Shire diff....Ortho trauma,@inakideef,"@KenyaPower_Care Kindly no power at 136941863 my account since  early morning.

Please tell ur office to stop playing games with my power everyday garissa office has incompetent customer service support.. Everyday no power but bill must be paid",15-Feb,,,2,https://x.com/inakideef,https://x.com/inakideef
Martin,@MartinMwangi12,"Hi From Date 13 up to now, l haven't received tokens, very disappointed with your service. 54403035519",15-Feb,,,1,https://x.com/MartinMwangi12,https://x.com/MartinMwangi12
Mesh Kamunya,@MeshllamK,"@KenyaPower_Care we,  at momul tea factory ,Kericho county, have had yellow phase missing since 2100hrs on Wednesday. Efforts to reach Kericho emergency service are futile.address.",15-Feb,1,,,https://x.com/MeshllamK,https://x.com/MeshllamK
Muthee Charles,@MutheeCharles2,"We have not been having power for the past one months, your emergency team came took the transformer and said they are taking it for service and repairs,the question is do repairs of transformer take months,from malaba Catholic church witeithie juja please assist from kplc thika",14-Feb,1,,2,https://x.com/MutheeCharles2,https://x.com/MutheeCharles2
Monniqqe Attie,@Monniqqe,It takes more than 8 hours to work on a fault line. Do you have a service charter?,14-Feb,1,,1,https://x.com/Monniqqe,https://x.com/Monniqqe
Klarified,@kjmukhwana,"@KenyaPower_Care please restore service along Sungura Road, South C, Nairobi. My service reference No. is 10699135.",18-Feb,,,1,https://x.com/kjmukhwana,https://x.com/kjmukhwana
Abbey,@abbeylumumba,"@KenyaPower_Care Low voltage and swinging,on- off. Umoja inner core behind Muhindi Mweusi Supermarket. Some floors in my flat have stable power as well as some neghbouring houses. Meter number 04225878414. Service transformer situated in Undugu court.",17-Feb,,,1,https://x.com/abbeylumumba,https://x.com/abbeylumumba
Kennedy omogi 'attache',@Nyasirwa,"@KenyaPower_Care So now residents of Suba south 
Magunga , Nyandiwa and surrounding areas for one week don’t have power 
Reason 3 poles dropped at the same place after heavy rain 
Service responsiveness from your Mbita office is the worst in the entire region",17-Feb,3,3,3,https://x.com/Nyasirwa,https://x.com/Nyasirwa
stubborn Chic,@unknownsterroh,@KenyaPower_Care why late service response?,16-Feb,,,,https://x.com/unknownsterroh,https://x.com/unknownsterroh
Monniqqe Attie,@Monniqqe,"@KenyaPower_Care Is it normal practice to uninstall a transformer serving business premises without warning, claiming that the poles are defective and not even providing a timeline for replacement? Is there a service charter that is applicable?",15-Feb,,,1,https://x.com/Monniqqe,https://x.com/Monniqqe
Cali Shire diff....Ortho trauma,@inakideef,"@KenyaPower_Care Kindly no power at 136941863 my account since  early morning.

Please tell ur office to stop playing games with my power everyday garissa office has incompetent customer service support.. Everyday no power but bill must be paid",15-Feb,,,2,https://x.com/inakideef,https://x.com/inakideef
Martin,@MartinMwangi12,"Hi From Date 13 up to now, l haven't received tokens, very disappointed with your service. 54403035519",15-Feb,,,1,https://x.com/MartinMwangi12,https://x.com/MartinMwangi12
Mesh Kamunya,@MeshllamK,"@KenyaPower_Care we,  at momul tea factory ,Kericho county, have had yellow phase missing since 2100hrs on Wednesday. Efforts to reach Kericho emergency service are futile.address.",15-Feb,1,,,https://x.com/MeshllamK,https://x.com/MeshllamK
Muthee Charles,@MutheeCharles2,"We have not been having power for the past one months, your emergency team came took the transformer and said they are taking it for service and repairs,the question is do repairs of transformer take months,from malaba Catholic church witeithie juja please assist from kplc thika",14-Feb,1,,2,https://x.com/MutheeCharles2,https://x.com/MutheeCharles2
Monniqqe Attie,@Monniqqe,It takes more than 8 hours to work on a fault line. Do you have a service charter?,14-Feb,1,,1,https://x.com/Monniqqe,https://x.com/Monniqqe
JustGymIt.,@gym_it7806,"@KenyaPower_Care never seen an incompetent body and board like yours. Your board is shit, your customer service is dead and your services are wanting. How many times do I have to tell you about a pole that fell down 2 weeks ago at Maendeleo estate next to Maasai mara university?",13-Feb,,,,https://x.com/gym_it7806,https://x.com/gym_it7806
maina waruware,@waruware,Is it true you are caring out maintenance on the Namanga Line for the whole of this week? When do we expect the resumption of normal service?,13-Feb,,,1,https://x.com/waruware,https://x.com/waruware
Mr. Mr Eric,@DrKipngenoeric,"@KenyaPower_Care please come to our rescue,,... kericho County, Kapsoit Ward- Samutet sub location... Transformer has been out of service for more than a week. We are in total darkness. Hope you will respond ASAP.",12-Feb,,,,https://x.com/DrKipngenoeric,https://x.com/DrKipngenoeric
Francis Kimunya,@FrancisKimunya,"@KenyaPower_Care When shall we be assisted since I made a report yesterday morning about a power outage at Njoro site and service and gave my meter number 060829657 for reference but upto now nothing has been done, all the foodstuff that were kept in the fridge is now a waste.",12-Feb,,,2,https://x.com/FrancisKimunya,https://x.com/FrancisKimunya
Cali Shire diff....Ortho trauma,@inakideef,@KenyaPower_Care I Kindly no power at 136941863 my account since  afternoon in garissa bulla iftin... Zero assistance from ur office... Ur emergency service is wanting?,12-Feb,,,1,https://x.com/inakideef,https://x.com/inakideef
Becky Lorna,@MutindaBecky,@KenyaPower_Care @Safaricom_Care is this token issue a safaricom problem or kenya power problem? Because @KenyaPower_Care are not responding to our inquiries. Its very unfair for a monopolistic service provider not to respond to our inquiries and not give me the needed solutions.,12-Feb,,,,https://x.com/MutindaBecky,https://x.com/MutindaBecky
Hezekiah Ochuka,@AtiraKenne85697,"@KenyaPower_Care you are all useless and irresponsible
You blocked all the customer service lines that I call you with sheme on you",12-Feb,,,,https://x.com/AtiraKenne85697,https://x.com/AtiraKenne85697
𝔻𝕖𝕩,@MasterDroyd_,@KenyaPower_Care what is this document no. you need for your kenya power self service app. And can I please get the one for my account which is 37227947266,12-Feb,,,,https://x.com/MasterDroyd_,https://x.com/MasterDroyd_
PreMalone.,@MalaaHappydon,@KenyaPower_Care  unite generation service is not on to this time ???how fair is this bana ???,12-Feb,,,,https://x.com/MalaaHappydon,https://x.com/MalaaHappydon
Carol Wachira,@CarolWachira4,"@KenyaPower_Care  wueh! After 12 hrs of no power, you restored but with very low voltage, can't power appliances , something has gone awfully wrong in that organization in the last couple of months. Service delivery is at -1 account no. 46200820655",11-Feb,,,,https://x.com/CarolWachira4,https://x.com/CarolWachira4
Milly,@Milly334381,"What's happening to your token generation! I thought it was a one time thing but now we barely get the tokens in time... Three hours later and nothing. Unfortunately your customer service has also gone down, you barely respond.",11-Feb,,,,https://x.com/Milly334381,https://x.com/Milly334381
Bornventure Shibia,@bornieshibia,"You're replying here and yet you've been ignoring me all day knowing fully well your services are down while pretending the issue was fixed yesterday??? Is this what you're calling ""Good Customer Service""??? Seriously!?????",11-Feb,,,,https://x.com/bornieshibia,https://x.com/bornieshibia
Samuel Mahugu,@SirMahugusam,"@KenyaPower_Care 
I have for tokens 5 hrs ago, not received tokens and no response on your customer service channels",11-Feb,,,1,https://x.com/SirMahugusam,https://x.com/SirMahugusam
shadrack madzi,@madzishaddie,"@KenyaPower_Care Hello customer service 

Kindly assist bought token from 5pm but I haven't received any
ACC no. 14105745484",11-Feb,,,,https://x.com/madzishaddie,https://x.com/madzishaddie
Big Ben,@KenyanHustler,"No DM Replies, self service isn't working, you've gone mute. What next?!",11-Feb,,,1,https://x.com/KenyanHustler,https://x.com/KenyanHustler
Hawa,@realest_hawa,How is a whole kplc customer service closed for the weekend??? Power offices closed??? Essential services??? Really??? You guys are too much!!! Release tokens bought over 24 hours ago!!!,11-Feb,,1,,https://x.com/realest_hawa,https://x.com/realest_hawa
Nyambu,@ms_nyambu,@KenyaPower_Care can’t get my tokens after purchasing from mpesa and your customer service numbers ain’t going through. I need your assistance urgently,11-Feb,,,,https://x.com/ms_nyambu,https://x.com/ms_nyambu
Some guy,@TheGmuiruri,@KenyaPower_Care HI I bought tokens 2 hrs ago and I haven't received them. I tried using *977# but the service is unavailable for latest tokens. confirmation code SBB5RSPBFJ,11-Feb,,,1,https://x.com/TheGmuiruri,https://x.com/TheGmuiruri
Dr Birah,@BirahKevin,"Mnajua tu kupeana notices but when it comes to service delivery is where you draw the line!!!
Bure kabisa!",11-Feb,,,,https://x.com/BirahKevin,https://x.com/BirahKevin
Hawa,@realest_hawa,How is a whole kplc customer service closed for the weekend??? Power offices closed??? Essential services??? Really??? You guys are too much!!! Release tokens bought over 24 hours ago!!!,11-Feb,,1,,https://x.com/realest_hawa,https://x.com/realest_hawa
Nyambu,@ms_nyambu,@KenyaPower_Care can’t get my tokens after purchasing from mpesa and your customer service numbers ain’t going through. I need your assistance urgently,11-Feb,,,,https://x.com/ms_nyambu,https://x.com/ms_nyambu
Some guy,@TheGmuiruri,@KenyaPower_Care HI I bought tokens 2 hrs ago and I haven't received them. I tried using *977# but the service is unavailable for latest tokens. confirmation code SBB5RSPBFJ,11-Feb,,,1,https://x.com/TheGmuiruri,https://x.com/TheGmuiruri
Dr Birah,@BirahKevin,"Mnajua tu kupeana notices but when it comes to service delivery is where you draw the line!!!
Bure kabisa!",11-Feb,,,,https://x.com/BirahKevin,https://x.com/BirahKevin
nairB,@siomabrayo,"How to get tokens because even your *977# isn't working,  it's just consuming credit and saying "" the service is not available",11-Feb,1,,,https://x.com/siomabrayo,https://x.com/siomabrayo
Low-Fat Milk On The Rocks,@_Braam,@KenyaPower_Care are there delays with the token purchase service??,11-Feb,,,1,https://x.com/_Braam,https://x.com/_Braam
Z∆FR!CV,@zafh_pov,"@KenyaPower_Care  I paid for tokens, it’s being like an hour bado nangojea message ya Kplc with token numbers, can’t get help from the customer service number, dm pia sijibiwi. Shida iko wapi?!!",11-Feb,,,1,https://x.com/zafh_pov,https://x.com/zafh_pov
Daba Steve,@SteveDaba,"@KenyaPower_Care  Kenya power your services are poor ,since l paid for tokens yesterday upto now sijapata tokens,Am questioning your service delivery",11-Feb,,,,https://x.com/SteveDaba,https://x.com/SteveDaba
Miroro Fabian,@MiroroFabian1,The worst company in Kenya in terms of service delivery,11-Feb,,,,https://x.com/MiroroFabian1,https://x.com/MiroroFabian1
philip tama,@entasopia,@KenyaPower_Care Transformer along argwings kodhek and kirichwa just blown.  no power. Your customer service emergency telephone lines are all down.,11-Feb,,,,https://x.com/entasopia,https://x.com/entasopia
Gifted Pictures 254,@GiftedPsalm,"@KenyaPower_Care you guys have to go down in history as the worst service provider, its like you have no idea what you are doing, a whole damn day system not working? So now whats the way forward?? Have you been hacked or whats actually going on?",11-Feb,,,1,https://x.com/GiftedPsalm,https://x.com/GiftedPsalm
Boniface Wanyoike,@Bonniew86,"@KenyaPower_Care 
Kindly share token for 04226195453. I have been in darkness from 8;12pm.
I thought normal service was restored",10-Feb,,,,https://x.com/Bonniew86,https://x.com/Bonniew86
Julius Kyalo Mwinzi,@KyaloMwinzi,Kenya power what is wrong with you? Tokens tukinunua hazikuji and your so called customer service lines are not working bull shit ...,10-Feb,,,,https://x.com/KyaloMwinzi,https://x.com/KyaloMwinzi
taliastr,@taliastrr,@KenyaPower_Care I'm having issues with receiving the confirmation message for my token number. Your customer service applications are not working and my meter is almost finished .Kindly help with a solution,10-Feb,,,1,https://x.com/taliastrr,https://x.com/taliastrr
Collins,@Collins59172112,@KenyaPower_Care your service on prepay is very down of late why? We are paying deduction is done but token number take 30 pr more minute ??????,10-Feb,,,2,https://x.com/Collins59172112,https://x.com/Collins59172112
Omar Al-Bashir,@SirBashirOmar,@KenyaPower_Care My token is still hanging somewhere even after paying this morning and am in the dark now. How sluggish are you KPLC to fix this critical service????? It's really unfair Wallahi. No wonder am nursing this idea of migrating to the Solar system.,10-Feb,1,,2,https://x.com/SirBashirOmar,https://x.com/SirBashirOmar
Nelson Alukaya,@nelsalukaya,@KenyaPower_Care No power along Rhapta Road. Kindly restore service as soon as possible. Ac No 115220.,10-Feb,,,,https://x.com/nelsalukaya,https://x.com/nelsalukaya
Jemmy,@Poline38398207,"@KenyaPower_Care refund mpesa transaction costs. Every time we are trying to buy, we are being charged yet  there is no service from your end. Who is taking the transaction cost without the service being given.",10-Feb,,,,https://x.com/Poline38398207,https://x.com/Poline38398207
George nabwera,@MUREMBE,"Good evening, please clarify is the prepaid system out of service today?",10-Feb,,,,https://x.com/MUREMBE,https://x.com/MUREMBE
victor odero,@vickodero,"Guys what is it with the system concerning token, ain't you guys ashamed of the recent poor service you are delivering",10-Feb,1,,,https://x.com/vickodero,https://x.com/vickodero
simon gichuki,@kathaokagz,"@KenyaPower_Care HOw is one supposed to be assisted if your customer care service is unavailable? We can't buy tokens, we can't reach you via call,SM too!!! Tufanye??",10-Feb,,,1,https://x.com/kathaokagz,https://x.com/kathaokagz
Wangui Nduati,@wangui_nduati,"@KenyaPower_Care I am still waiting for my tokens since last night.I sent you a DM with my meter number and phone number,am still waiting for a reply since last night.
What kind of service is this!",10-Feb,,,2,https://x.com/wangui_nduati,https://x.com/wangui_nduati
Dr.David Kabata,@knowledgehawker,"@KenyaPower_Care Still waiting for my tokens please am in darkness yet I have paid for the service
SB91LKUA6T Confirmed. Ksh500.00 sent to KPLC PREPAID for account 54404491182 on 9/2/24 at 8:13 PM New M-PESA balance is",9-Feb,1,,2,https://x.com/knowledgehawker,https://x.com/knowledgehawker
Diana Sue @Dianasue,@mwbesh,"@KenyaPower_Care do you usually have customer care service at night or I just have to deal with the machine.
I'm still waiting for my token.
Meter number 37156145601",9-Feb,,,,https://x.com/mwbesh,https://x.com/mwbesh
PK,@peter_karanja_,Why is Kenya power tokens generation take hours and hours and the customer service never picks calls.,9-Feb,4,,2,https://x.com/peter_karanja_,https://x.com/peter_karanja_
Ustadh Juma Okal,@UstadhJumaOkal,"@KenyaPower_Care so nowadays and token purchase can only be responded to the following day?? A 24hrs automated service has just changed to a manually manned system that closes daily before 17hrs till following day. It happened to me on 22nd-34rd last month, here we go again...",9-Feb,,,1,https://x.com/UstadhJumaOkal,https://x.com/UstadhJumaOkal
Shawrie for Diani,@Wanjiku_chebet,@KenyaPower_Care @KenyaPower_Care your 977 service is also not working,9-Feb,,,1,https://x.com/Wanjiku_chebet,https://x.com/Wanjiku_chebet
Alex Kathurima,@alex_kathurima,Why haven't I gotten my tokens after paying over an hour ago? The online self service is not updating either. Your customer care number 0732170170 is not working as well. Why are my tokens withheld?,9-Feb,2,1,3,https://x.com/alex_kathurima,https://x.com/alex_kathurima
Mathews Musamiah,@MMusamiah74453,"When are you going to service this side of kinoo,regen &magana flowers",9-Feb,,,2,https://x.com/MMusamiah74453,https://x.com/MMusamiah74453
Natasha Kahiu,@TashKahiu,"@KenyaPower_Care Good Morning, can we get an update on Ref No: 10662796 This area has been experiencing power issues since last week Friday. Trying to call your customer care but all numbers are temporarily out of service",9-Feb,,,2,https://x.com/TashKahiu,https://x.com/TashKahiu
Eree,@Ereng12345,"Kenya p. You've the worst customer service in the world, the world. You don't pick people's concerns seriously and you even don't respond to serious dms. Useless",8-Feb,,,2,https://x.com/Ereng12345,https://x.com/Ereng12345
Richard mwoya,@RMcthomas,"@KenyaPower_Care  you need to be serious, just reversing token bought to wrong account inachukua how long, your customer service is very poor",8-Feb,,,3,https://x.com/RMcthomas,https://x.com/RMcthomas
Patriot,@ColonelHeYo,@KenyaPower_Care is not picking calls nor responding to querries yet they are in the customer service industry!,8-Feb,,,,https://x.com/ColonelHeYo,https://x.com/ColonelHeYo
Tripple Seven.,@Eng_Israelsr,"Nyinyi hamrespond to dms,customers delay in token .what kind of customer service is that,?",8-Feb,,,,https://x.com/Eng_Israelsr,https://x.com/Eng_Israelsr
SP ICGLR,@ServiceICGLR,Please assist we don’t have power at Ruaka Height ll next to Joyland (Emaart) Supermarket. A/c no. 37181787237. Asante!,8-Feb,,,1,https://x.com/ServiceICGLR,https://x.com/ServiceICGLR
joseph gathura,@josephgathura,PREPAID TOKENS service not working again?? 3 hours of waiting...,7-Feb,,,2,https://x.com/josephgathura,https://x.com/josephgathura
JEFFE,@_jeffah,@KenyaPower_Care has to be in competition with the Immigration department for poor service delivery. Mmeudhi bana!,7-Feb,,,1,https://x.com/_jeffah,https://x.com/_jeffah
