Author,Handle,Post,Date,Likes,Reposts,Comments,Post Link,Profile Link
Naitalel Maina.,@Naitalel_maina,@KenyaPower_Care  we have not had power for 48 hours and there is no faulty transformer. Can u deal kindly acc 112297508.,22-Apr,,,2,https://x.com/Naitalel_maina,https://x.com/Naitalel_maina
Bob,@Edmondbob,"@KenyaPower_Care the transformer at umoja market next to Lips supermarket has blown up, kindly send your team to come work on it",22-Apr,,,,https://x.com/Edmondbob,https://x.com/Edmondbob
Kevin Murungi,@AuthorKevinPope,"Interruption of power supply has LASTED 10days in Mutuati Town, Igembe North. The sub county hospital is in darkness. Businesses are burning fuel daily. Your office at Maua,responsible for this line has not bothered. They removed a transformer in COMATOSE and brought a DEAD one!",22-Apr,,,,https://x.com/AuthorKevinPope,https://x.com/AuthorKevinPope
Danny J. N. Ndung'u,@dannyn_37,"@KenyaPower_Care Hi. There's a faulty line or transformer on Makueni Road in Kileleshwa. For the last 3 days, it's been sparking and short-circuiting power in the whole area. Please check the lines or the transformer before it/they cause a fire or other damages",22-Apr,,,1,https://x.com/dannyn_37,https://x.com/dannyn_37
Kevin Murungi,@AuthorKevinPope,"@KenyaPower_Care @KenyaPower How can we not have power since 13th April? I work in Igembe North, Mutuati Town, in a financial institution and we rely heavily on electricity. Your office in Maua town which maintains this line replaced a faulty transformer with another junkie!",22-Apr,,,2,https://x.com/AuthorKevinPope,https://x.com/AuthorKevinPope
Mr Mister,@ronmutuma,"46202405018 
No power since Saturday due to a faulty fuse at the transformer.Kindly assist",22-Apr,,,1,https://x.com/ronmutuma,https://x.com/ronmutuma
JojiWaYuda,@gmagenyi,"@KenyaPower_Care What is the status for our Saghasa, transformer? When should we expect power back, it's now 9 days in total darkness! Ref number for this complaint is 11053812...",22-Apr,,,1,https://x.com/gmagenyi,https://x.com/gmagenyi
Vickiraince,@Vickiraince2,"Even if it's monopoly, how can you disconnect electricity by removing the transformer fuse for my phase on  Saturday afternoon and failing to replace it making us to be in black for two days for now and upto date hamjatengeneza. Jee huu ni ungwana",22-Apr,,,1,https://x.com/Vickiraince2,https://x.com/Vickiraince2
the official Ronnie,@murithi_ronnie,"Ref no : 11047846

We are in urgent change of a transformer . It's been over 3 weeks now without power  @KenyaPower_Care",22-Apr,,1,1,https://x.com/murithi_ronnie,https://x.com/murithi_ronnie
Gatete Njoroge,@GATETENJOROGE,@KenyaPower_Care how long does it take to repair a fault transformer? We have been in darkness for the last five days in Uthiru and seems like no one is addressing this issue.,22-Apr,,,1,https://x.com/GATETENJOROGE,https://x.com/GATETENJOROGE
Ess Darling,@essydarling,"@KenyaPower_Care 

Umoja 1 C& E area, same transformer blew up again at night, NO LIGHTS!!! SEND TECH TEAM!",22-Apr,,,3,https://x.com/essydarling,https://x.com/essydarling
Chidi Mswazi,@frachidibwoy,"Hello, we've lost power since yesterday 7 pm tuliskia loud bang Kwa transformer. Umoja 1 court D",22-Apr,,,,https://x.com/frachidibwoy,https://x.com/frachidibwoy
Mufty Cars,@car_deals_ke,"@KenyaPower_Care 
@KenyaPower
Limuru, Walter Karanja rd. We have been without power for 1 week now. 

Please assist,  an issue with our transformer that was about to be vandalized but an alarm was raised on time. It was taken by KPLC for checks but haven't heard from them.",22-Apr,,,,https://x.com/car_deals_ke,https://x.com/car_deals_ke
Wachira Wa Gitugi,@wachira_WaGi2gi,@KenyaPower_Care there's a transformer burning around Kariobangi North light industry @KenyaPower,21-Apr,,,2,https://x.com/wachira_WaGi2gi,https://x.com/wachira_WaGi2gi
Ess Darling,@essydarling,"Power outtage at umoja 1 C & E area, same transformer after being fixed earlier today, it has blown again! Send Tech team!",21-Apr,,,,https://x.com/essydarling,https://x.com/essydarling
Him,@mzee_wa_jiji,Change the transformer in Bumala highway in Busia county please we are suffering,21-Apr,,,,https://x.com/mzee_wa_jiji,https://x.com/mzee_wa_jiji
Danson Waigera,@DWaigera,How about us here who have been in the dark for more than a month now because of a transformer failure. This is a few metres past Mataara primary along Mataara-Gatukuyu road.. Is this really fair??,21-Apr,,,,https://x.com/DWaigera,https://x.com/DWaigera
charles maina,@Mernmych,"Transformer blew, No power for 3days Mtr No 14469389531",21-Apr,,,,https://x.com/Mernmych,https://x.com/Mernmych
YapiYapo,@HusseinSkaka,"Hello kplc, langata around deliverance area, no power since morning, phase blackout from transformer since other phase has power. Also not scheduled for power outage. Kindly address.",21-Apr,,,1,https://x.com/HusseinSkaka,https://x.com/HusseinSkaka
Ess Darling,@essydarling,"Power outtage at umoja 1 C & E area, same transformer after being fixed earlier today, it has blown again! Send Tech team!",21-Apr,,,,https://x.com/essydarling,https://x.com/essydarling
Him,@mzee_wa_jiji,Change the transformer in Bumala highway in Busia county please we are suffering,21-Apr,,,,https://x.com/mzee_wa_jiji,https://x.com/mzee_wa_jiji
Danson Waigera,@DWaigera,How about us here who have been in the dark for more than a month now because of a transformer failure. This is a few metres past Mataara primary along Mataara-Gatukuyu road.. Is this really fair??,21-Apr,,,,https://x.com/DWaigera,https://x.com/DWaigera
charles maina,@Mernmych,"Transformer blew, No power for 3days Mtr No 14469389531",21-Apr,,,,https://x.com/Mernmych,https://x.com/Mernmych
YapiYapo,@HusseinSkaka,"Hello kplc, langata around deliverance area, no power since morning, phase blackout from transformer since other phase has power. Also not scheduled for power outage. Kindly address.",21-Apr,,,1,https://x.com/HusseinSkaka,https://x.com/HusseinSkaka
Debby Kemunto,@DebbyKemunto,Hi.a blown transformer here at nyayo highrise D1.raila odinga road no response from your team.we are in the dark till now,21-Apr,,,,https://x.com/DebbyKemunto,https://x.com/DebbyKemunto
Allano9,@Allano95,"Hi, kindly assist as we don't have power at nyayo high-rise. Some blocks have lights while others don't have ..my meter number is 01450036601. Probably an issue on the transformer",21-Apr,,,2,https://x.com/Allano95,https://x.com/Allano95
Him,@mzee_wa_jiji,"No power in bumala ( highway), Busia county region the transformer will be replaced by which day some of us have businesses which require power",21-Apr,,,1,https://x.com/mzee_wa_jiji,https://x.com/mzee_wa_jiji
Ess Darling,@essydarling,"Umoja 1 C& E area, transformer imechapa! Just blew up! Power outtage. Send tech team!!",21-Apr,,,1,https://x.com/essydarling,https://x.com/essydarling
Jay,@GathuitaJames,@KenyaPower_Care Uthiru Mukiri Road there is no power for the past 4 days. Are we living in an alien land? Can we get the transformer fixed ASAP! This monopoly has to stop. #SwitchOffKPLC,21-Apr,,,1,https://x.com/GathuitaJames,https://x.com/GathuitaJames
Ess Darling,@essydarling,"Umoja 1 C -& E area no lights, transformer imechapa!! Send technicians!",21-Apr,,,1,https://x.com/essydarling,https://x.com/essydarling
Ess Darling,@essydarling,@KenyaPower_Care reporting power outtage around umoja 1 C area. Transformer has blown. Calling for technicians to come repair!!,21-Apr,,,,https://x.com/essydarling,https://x.com/essydarling
Celestine Omolo,@celeomolo,@KenyaPower_Care  how long does it take to replace a transformer? It's been 3 weeks already. Account no. 54500478455 Mercidieu Homes in Kikuyu.,21-Apr,,,1,https://x.com/celeomolo,https://x.com/celeomolo
J.M.Mw,@maichjames,"Hello @KenyaPower_Care We have had no power in Salem, Bahati Maringo area  Nairobi next to Kenya evangelical Lutheran church Hq for now 4 days since Thursday. It seems it's a problem with the Transformer, The kplc team came looked at it and didn't help. Meter Number 37150540013",21-Apr,,,,https://x.com/maichjames,https://x.com/maichjames
the official Ronnie,@murithi_ronnie,"Ref no : 11047846

We are in urgent change of a transformer . It's been over 3 weeks now without power . @KenyaPower_Care",21-Apr,,,,https://x.com/murithi_ronnie,https://x.com/murithi_ronnie
the official Ronnie,@murithi_ronnie,"Ref no : 11047846

We are in urgent change of a transformer . It's been over 3 weeks now without power . @KenyaPower_Care",21-Apr,,,,https://x.com/murithi_ronnie,https://x.com/murithi_ronnie
the official Ronnie,@murithi_ronnie,"Ref no : 11047846

We are in urgent change of a transformer . It's been over 3 weeks now without power . @KenyaPower_Care",21-Apr,,,,https://x.com/murithi_ronnie,https://x.com/murithi_ronnie
the official Ronnie,@murithi_ronnie,"Ref no : 11047846

We are in urgent change of a transformer . It's been over 3 weeks now without power . @KenyaPower_Care",21-Apr,,,1,https://x.com/murithi_ronnie,https://x.com/murithi_ronnie
PatsyJames,@PatsyJa26446841,Hello kenya power care AC 23798952 we are again with out power please sent your technical team here to our area there is a problem that they know at the transformer that trips the power all the time please assist us customer's,20-Apr,1,1,1,https://x.com/PatsyJa26446841,https://x.com/PatsyJa26446841
sharmake abdi,@sharmak26958529,The transformer that was fixed a few days ago has again malfunctioned.....this is 2nd Avenue 10 th street ....kplc please  look into this we can't wait another 6 days for power to come back,20-Apr,,,1,https://x.com/sharmak26958529,https://x.com/sharmak26958529
Charlesk®,@charleskasavo,"@KenyaPower_Care 
reporting a blackout in Githurai YM area   Happened like few days  ago due to failed transformer
 Please send your engineer's.
Kindly help",20-Apr,1,,1,https://x.com/charleskasavo,https://x.com/charleskasavo
munasir shariph,@munasir_shariph,"@KenyaPower_Care Hello KPLC, our area transformer has bursted just 25min ago. My area is black out....kindly assist us with your emergency team. Thanks",20-Apr,,,1,https://x.com/munasir_shariph,https://x.com/munasir_shariph
sharmake abdi,@sharmak26958529,The transformer that was fixed a few days ago has again malfunctioned.....this is 2nd Avenue 10 th street ....kplc please  look into this we can't wait another 6 days for power to come back,20-Apr,,,1,https://x.com/sharmak26958529,https://x.com/sharmak26958529
Charlesk®,@charleskasavo,"@KenyaPower_Care 
reporting a blackout in Githurai YM area   Happened like few days  ago due to failed transformer
 Please send your engineer's.
Kindly help",20-Apr,1,,1,https://x.com/charleskasavo,https://x.com/charleskasavo
munasir shariph,@munasir_shariph,"@KenyaPower_Care Hello KPLC, our area transformer has bursted just 25min ago. My area is black out....kindly assist us with your emergency team. Thanks",20-Apr,,,1,https://x.com/munasir_shariph,https://x.com/munasir_shariph
Tongoi Dennis,@d_tongoi,@KenyaPower_Care transformer has just made a loud noise and power is off on Ndoto road lavington Acc 21006770,20-Apr,,,1,https://x.com/d_tongoi,https://x.com/d_tongoi
James| Ra’s Al Cool| Mister J|Jacob James,@Rasputin_24,"@KenyaPower_Care @KenyaPower hour 144 without power. I was told the transformer would be installed yesterday, it’s today and night and nothing",20-Apr,,1,,https://x.com/Rasputin_24,https://x.com/Rasputin_24
Mercie Rehema Mulumba,@MercieMulumba,@KenyaPower_Care  @KenyaPower  Good evening KPLC Care team. Pls kindly check power transformer on Ole Ndume road. It was sparking from last night & caused partial blackouts in Ole Villa/Consumate Court etc. Some house without power. Check area is safe urgently.,20-Apr,,,,https://x.com/MercieMulumba,https://x.com/MercieMulumba
Vero Nganga,@VeronicahNgang4,"Be polite with us. 3rd week with no power is no joke. A very big radius adjacent to Githurai 45 (Ruiru Railway Station)
High view area. Your guys took the transformer. 
Ruiru KPLC &Roysambu a few km away too.
It's humiliating trying to contain the kids with no power amid others.",20-Apr,,,,https://x.com/VeronicahNgang4,https://x.com/VeronicahNgang4
Cindy,@Truthtalker254,@KenyaPower_Care for the second time now is your team coming to correct the transformer in thindigua or we go to bed? This is very frustrating,20-Apr,,,,https://x.com/Truthtalker254,https://x.com/Truthtalker254
Vero Nganga,@VeronicahNgang4,"KPLC be polite with us, 3rd week with NO POWER is no joke. A very big radius adjacent to Githurai 45 (Ruiru Railway Station)
High view area. Your guys took the transformer. 
Ruiru KPLC and Roysambu a few km away too. Containing kids with nopower amid all other collateral damages.",20-Apr,,,,https://x.com/VeronicahNgang4,https://x.com/VeronicahNgang4
Kev Wagate™,@Kevwagate,Kangaita center is back but us being supplied by the transformer that is near St. Joseph Catholic Church kangaita dont huve supply yet,20-Apr,1,,,https://x.com/Kevwagate,https://x.com/Kevwagate
Angeltinda,@angeltinda,@KenyaPower_Care when will you restore power at Muhuri Road Gichungo police post. You’ve kept telling us it’s a transformer fault and it’s a whole week down the line. Such a useless and incompetent company,20-Apr,,,,https://x.com/angeltinda,https://x.com/angeltinda
Tepeyian Rissah,@tepeyian,"@KenyaPower_Care Hi kindly check on this area. We haven't had power since 9 am. Transformer exploded.

Meter number 37187209178
Apartment building; Scenic view Apartment thindigua 
Kasarini area kiambu road.
Land marks are ; Feruzi towers
Tsavo apartments and 
St Gregory church",20-Apr,,,,https://x.com/tepeyian,https://x.com/tepeyian
dr.oduor,@droduor,"@KenyaPower_Care , av used more than 20k to run my generator because ur transformer exploded in a small town called ugunja 3weeks ago. What's happening?",20-Apr,,,2,https://x.com/droduor,https://x.com/droduor
Cindy,@Truthtalker254,@KenyaPower_Care a branch has fallen on power lines thindigua the transformer blew up. We reported this early morning till now we are in the dark.,20-Apr,,,2,https://x.com/Truthtalker254,https://x.com/Truthtalker254
Angeltinda,@angeltinda,@KenyaPower_Care  when will you restore power at Muhuri Road Gichungo police post. You’ve kept telling us it’s a transformer fault and it’s a whole week down the line. Such a useless and incompetent company,20-Apr,,,1,https://x.com/angeltinda,https://x.com/angeltinda
