Author,Handle,Post,Date,Likes,Reposts,Comments,Post Link,Profile Lİnk
Stanslaus Semele,@stanslaussemele,"@KenyaPower_Care tuache madharau. Hatuwezi shinda bila stima, halafu mna rudisha for one hour then mnazima. Kwani ni ya bure? 14228917754 hebu you guys communicate","Aug 24, 2021",,,1,https://x.com/stanslaussemele,https://x.com/stanslaussemele
CoffeeCrusader,@kimani_nimrod1,"@KenyaPower @KenyaPower_Care 3 Days... 3 Days KPLC!!! No lights in some parts of Kasarani Area.
Chakula ya sikuku iliharibika; watoto wanalia stima. 
We now understand nyinyi ndio mko, turudishieni stima. Point is home, but stima would be better.
#kplccustomercare #kplc","Dec 24, 2021",,,1,https://x.com/kimani_nimrod1,https://x.com/kimani_nimrod1
,@Mwathi0_0,"@KenyaPower @KenyaPower_Care kwani mko na nia?
Naivasha kuna mahali hakuna stima buana","Apr 5, 2021",,,1,https://x.com/Mwathi0_0,https://x.com/Mwathi0_0
Web Tech Experts,@awebtechexperts,@KenyaPower kuna line haina #stima hapa #OngataRongai. Check details in the #DM,"Mar 30, 2021",,,,https://x.com/awebtechexperts,https://x.com/awebtechexperts
Web Tech Experts,@awebtechexperts,"@KenyaPower bado #Stima haijarudi. Please, let your #PowerSasa team sort us via our #DM. Thank you!","Apr 14, 2021",,,,https://x.com/awebtechexperts,https://x.com/awebtechexperts
Web Tech Experts,@awebtechexperts,@KenyaPower mumeanua #Stima ya line moja hapa kwetu mapema sana. Please check the #DM and respond #ASP. Asanteni!! #KenyaPower,"Apr 14, 2021",,,,https://x.com/awebtechexperts,https://x.com/awebtechexperts
Top Trends Kenya ,@TopTrendsKenya,@KenyaPower kuna my boy who is working on his FUT na mmeanua stima.Hayuko twitter.Ameniambia niawaambie.Anyway chieth nyinyi!Mlete stima,"Dec 11, 2020",,,,https://x.com/TopTrendsKenya,https://x.com/TopTrendsKenya
Top Trends Kenya ,@TopTrendsKenya,@KenyaPower its not almost 8 hours tangu mchukue stima zenyu.Kuna huyu boy hurun biz ya Ps.Imagin anaingia wikendi bila doo.Hamjaonekana ata grao.Whats happening?,"Nov 20, 2020",,,,https://x.com/TopTrendsKenya,https://x.com/TopTrendsKenya
Steven Barclay,@StevenBarclayKE,@KenyaPower @KenyaPower_Care Its been a week Ruaka yote bila stima. Si you guys just get serious for a minute. @PDUDelivery,"Nov 28, 2020",,,,https://x.com/StevenBarclayKE,https://x.com/StevenBarclayKE
PETER NDAGI,@pgndagi,"@KenyaPower please return hii stima ya Mang'u-Menengai West, Nakuru","Mar 18, 2021",,,,https://x.com/pgndagi,https://x.com/pgndagi
DJ FALELA,@DjFalela,@KenyaPower weather inakaa kama itachange kiasi tu mnaanua stima. Kukinyesha si mtaanza kufunga kila kitu pad nkt,"Mar 16, 2021",1,,1,https://x.com/DjFalela,https://x.com/DjFalela
Njeru,@NjeruSamuel,@KenyaPower turudishieni stima teachers NANYUKI,"May 12, 2021",,,,https://x.com/NjeruSamuel,https://x.com/NjeruSamuel
Clerks®,@NationClerks,"Hello, no power in githurai 45 , mwihoko progressive. Land mark Pefa kimbo church .....since saa saba akuna stima till sai ....","Feb 14, 2021",,,1,https://x.com/NationClerks,https://x.com/NationClerks
Homely Girl.,@First_kikii,"Oyaa nipeeni procedure ya ku apply stima..
TIA","Jan 1, 2021",,,,https://x.com/First_kikii,https://x.com/First_kikii
Aketch,@aketchdenis7,"@KenyaPower un,linguru, okbichalonu machiegni ni.

Translation:

Masters of power, tunawaomba mturudishie stima hapa Enamba,Kisii county,karibu na St.Mary's Ngenyi Girls School. @KenyaPower_Care","Apr 10, 2021",,,1,https://x.com/aketchdenis7,https://x.com/aketchdenis7
𝓢𝓾𝓹𝓾𝓨𝓪𝓜𝓽𝓾𝓻𝓪,@jaysay31,@KenyaPower @KenyaPower_Care @KenyaPowerAlert @kenyapower0 Lakini shida yenu hukua wapi yani from morning hakuna stima huku sides za umoja na tokens ni zetu please do the needful vitu kwa fridge na kazi zinaharibika,"May 8, 2021",,,2,https://x.com/jaysay31,https://x.com/jaysay31
Le General,@OliechLucas,@KenyaPower kisumu Nyahera hakuna stima 3days now.act  b4 thieves take advantage,"Mar 10, 2021",,2,,https://x.com/OliechLucas,https://x.com/OliechLucas
gilbert kaunda stima,@SuufStima,We have heard this before.,"Dec 20, 2020",,,,https://x.com/SuufStima,https://x.com/SuufStima
Ruikiru,@Moffatmwai,@KenyaPower meter number 14107131808 hakuna stima Hawa kunaenda aje?,"Jan 9, 2021",,,,https://x.com/Moffatmwai,https://x.com/Moffatmwai
Redempta Adhiambo,@redempta_,@KenyaPower @KenyaPower_Care  chakula zinaharibika kwa fridge because you people are offering terrible services luke a third week now  hakuna stima umoja nkt,"Jan 1, 2021",,,,https://x.com/redempta_,https://x.com/redempta_
KELVIN MUNGAI,@kelvinmungai_,@KenyaPower  rudisheni stima kwetu. Aiiiii,"Apr 30, 2021",,,,https://x.com/kelvinmungai_,https://x.com/kelvinmungai_
pritam virdee,@pritamvirdee,@KenyaPower no stima in parklands..whats not happening?,"Jan 15, 2021",,,,https://x.com/pritamvirdee,https://x.com/pritamvirdee
MWALIMU JINI,@SirJini,"Hallo, do you still have stima loan?","Nov 1, 2020",,,,https://x.com/SirJini,https://x.com/SirJini
CJAY,@_justoo8_,Rongai hatuna stima joo,"Jun 24, 2020",,,1,https://x.com/_justoo8_,https://x.com/_justoo8_
Duncan Washington G,@danthepoet,@KenyaPower Stima#26229492#No power,"Sep 5, 2020",,,1,https://x.com/danthepoet,https://x.com/danthepoet
daYvo,@iamDAYVO,Naona mnakatika kama tu stima yenu,"Oct 3, 2020",9,,,https://x.com/iamDAYVO,https://x.com/iamDAYVO
Sensei,@_wandamu,Na hapa kibiko hatuna stima,"Oct 2, 2020",,,1,https://x.com/_wandamu,https://x.com/_wandamu
Maryann Muganda,@Thee_Anyango,"@KenyaPower @KenyaPower_Care @kenyapowercane_  there's no electricity at Umoja 3 Chokmatt.
Stima imepotea two hours ago!!!!!!!!
We're working at home!!! Please do something!!","Jul 25, 2020",,,1,https://x.com/Thee_Anyango,https://x.com/Thee_Anyango
Hon. Matayo,@PrinceMacN,"@KenyaPower @KenyaPower_Care what is happening with stima in Umoja 2? A 50Watts bulb is so dim and the power is on and off
01450669112--mtr no. 
Kindly check kabla tuchomekewe","May 25, 2020",,,1,https://x.com/PrinceMacN,https://x.com/PrinceMacN
Web Tech Experts,@awebtechexperts,@KenyaPower mumeanza mchezo wa kuanua stima? #Rongai kuna lines hatuna #lights. Fanyeni abrakadabra zenu bana. #Tokens kupata sio rahisi hivo.,"Sep 22, 2020",1,1,,https://x.com/awebtechexperts,https://x.com/awebtechexperts
gilbert kaunda stima,@SuufStima,How can someone disarm 220kv?,"Apr 21, 2020",,,,https://x.com/SuufStima,https://x.com/SuufStima
DJ FALELA,@DjFalela,@KenyaPower @KenyaPower_Care  Niko na mkojo mingi sana inaeza zungusha turbine zenu watu wa namugongo wapate stimado we have a deal or what @_kaschana_ utanisaidia hapa ama?hii kazi siezi shindwa mazee #tuesdayvibes,"Jul 7, 2020",4,,1,https://x.com/DjFalela,https://x.com/DjFalela
Official_Elly,@EWaliaula,Kenya power please we are experiencing power shortages huku Nabing'eng'e Bungoma tumekaa for the last 24 hours bila stima.....do something,"Aug 2, 2020",,,1,https://x.com/EWaliaula,https://x.com/EWaliaula
gilbert kaunda stima,@SuufStima,@KenyaPower A meter separation application done December 10th 2019 at the Kiambu office.The contractor says every other service is suspended.Any truth about this?,"Apr 22, 2020",,,,https://x.com/SuufStima,https://x.com/SuufStima
African,@DarkskinApollo,"@KenyaPower Enyewe ni kutuzoea
Sasa tununue stima then haiko...
Even during these trying times hamwezi kuwa wasee wapoa tu.. ?","May 26, 2020",,,,https://x.com/DarkskinApollo,https://x.com/DarkskinApollo
Ice Cube,@Vu2up,"Hata hamna aibu,,,shenzi sana. Nimekaa 2 good weeks bila stima. Your flight to Mexico is now ready.","Oct 3, 2020",1,,3,https://x.com/Vu2up,https://x.com/Vu2up
CHEBET.,@chebetkorir_,"@KenyaPower 
Watu walipata notice ya stima kupotea huku Muimara ama ni kwangu pekee kuna issue?  
@KPLCparody","Sep 13, 2020",,,,https://x.com/chebetkorir_,https://x.com/chebetkorir_
musa,@macmutha,nikikumbuka tulikaa bila stima siku nne na mko apa mnadance nashikwa na hasira,"Oct 2, 2020",34,5,3,https://x.com/macmutha,https://x.com/macmutha
BANTOO,@_kiune_,Great job KPLC....stima zimerudi thome,"May 9, 2020",,,1,https://x.com/_kiune_,https://x.com/_kiune_
Wanjala Lucas,@WanjalaLucas,"@KenyaPower what could be the challenge,hatuna stima since yesterday mid day 40649636 sisenye irrigation scheme area","Aug 25, 2020",,,,https://x.com/WanjalaLucas,https://x.com/WanjalaLucas
wairimukiiru,@wairimup,"@KenyaPower @KenyaPower_Care 
Shukran Stima back Thogoto Kikuyu. 
Githeri saved  for another day","May 9, 2020",,,1,https://x.com/wairimup,https://x.com/wairimup
poseidon,@MwangaAlexander,Niaje @kenyapower kujeni mdance stima Iwake...,"Oct 3, 2020",,,,https://x.com/MwangaAlexander,https://x.com/MwangaAlexander
Terry Sheeraw,@SheeTerry,"@KenyaPower kwani mliacha mtoi kwa station, anacheza na stima aki, on off, on off...with intervals of one to two minutes","Mar 28, 2020",,,1,https://x.com/SheeTerry,https://x.com/SheeTerry
Mr _Ochura,@geofrey_Ochura,"@KenyaPower today we are camping with your guys here mpaka mtutengeneze hii stima we are tired for your guys coming here and doing thing 2wks we having some issues everyday....we are using alot of money buy candles kushida token, @KenyaPower_Care @MboyaApollo","Jul 2, 2019",,,1,https://x.com/geofrey_Ochura,https://x.com/geofrey_Ochura
Masha,@Its_mashaKE,"@KenyaPower stima zinapotea aje christmas you've ruined my day already,,, nkt!!!!!","Dec 25, 2019",1,,,https://x.com/Its_mashaKE,https://x.com/Its_mashaKE
iamhush,@OsumoHollary,@KenyaPower Hakuna stima githurai mzima tangu jana....mnataka tuibiwe ama nini....???....,"Oct 20, 2019",1,,,https://x.com/OsumoHollary,https://x.com/OsumoHollary
iamhush,@OsumoHollary,@KenyaPower Hakuna stima githurai....we are celebrating our heros and herions kwa giza ....as if ndo tunapata ukombozi leo....,"Oct 20, 2019",1,,,https://x.com/OsumoHollary,https://x.com/OsumoHollary
Omubuya,@MtuSaba_,@KenyaPower @KenyaPower_Care Mbona mnazima stima na ndio marathon imeanza,"Apr 28, 2019",,,1,https://x.com/MtuSaba_,https://x.com/MtuSaba_
Bernard Gitau,@BernardGitau,@KenyaPower @KenyaPower_Care yaani customer service week hata haijaisha ...mlingoja tulale mkabeba stima meter no. 37167840927,"Oct 10, 2019",,,1,https://x.com/BernardGitau,https://x.com/BernardGitau
Newton Karanja,@kiragunewton29,"@KenyaPower @KenyaPower_Care AKUNA STIMA KAHAWA WENDANI

MDINYWE WALAI 
#KPLCCUSTOMERCARE","Mar 1, 2020",,,2,https://x.com/kiragunewton29,https://x.com/kiragunewton29
Fredrick Nzomo,@freddyholysan,@KenyaPower  i now hear that uwa mnaanua stima zenyu zisinyeshewe. Wakanda joke is that.  Mvua ya rasha rasha tu mshaawithdraw stima zenyu. Like kuweni serious guys.. Corona inatusumbua na pia stima ... Can't we get one thing right in this country? Like for reals,"Mar 27, 2020",,,,https://x.com/freddyholysan,https://x.com/freddyholysan
Faith Sudi,@imanibaha,@KenyaPower Munajua Corona haitaki blackout na memuanua stima yetu Mwimuto na hakuna mvua,"Mar 30, 2020",,,,https://x.com/imanibaha,https://x.com/imanibaha
Bwana_mwabizzy,@HarryMwabiz,@KenyaPower @KenyaPower_Care why don't we have power whole of Kabete yet we're not on the planned outages list? Mmezoea sana kutukatia stima on weekends,"Dec 7, 2019",1,1,2,https://x.com/HarryMwabiz,https://x.com/HarryMwabiz
Miss Habesha,@mauayako,@KenyaPower @KenyaPower_Care no stima account no 36661409,"Mar 15, 2020",,,1,https://x.com/mauayako,https://x.com/mauayako
BABA DEDE,@McTeargas,@KenyaPower nilale the whole night Alafu mzime stima morning. Noooooooooooooo(in Atwolis voice),"Mar 29, 2020",,,,https://x.com/McTeargas,https://x.com/McTeargas
Kingdom_of_onions,@254onion,@KenyaPower Stima Thika man iz how kutoka 2,"Dec 9, 2019",,,,https://x.com/254onion,https://x.com/254onion
Newton Karanja,@kiragunewton29,"@KenyaPower @KenyaPower_Care AKUNA STIMA KAHAWA SUKARI NA WENDANI. Do Your Fuckin job!!!
#kplccustomercare","Feb 16, 2020",4,,,https://x.com/kiragunewton29,https://x.com/kiragunewton29
𝕏,@rodgerskyp_,@KenyaPower washa jiquarantine hakuna stima mtaani,"Mar 18, 2020",1,,,https://x.com/rodgerskyp_,https://x.com/rodgerskyp_
gilbert kaunda stima,@SuufStima,Lakini....why waste your resources on this surely???Just do proper billing the readings on the meter on the ground and what you have in your system should tally.But pesa si yangu wacha ninyamaze.,"Nov 11, 2019",,,,https://x.com/SuufStima,https://x.com/SuufStima
Awuor oluga,@sagefille,Rudisha stima Syokimau Tumechoka!!!,"Dec 5, 2019",1,,2,https://x.com/sagefille,https://x.com/sagefille
Miss Habesha,@mauayako,@KenyaPower @KenyaPower_Care account 36661409 no stima pls advise thx,"Sep 8, 2019",,,1,https://x.com/mauayako,https://x.com/mauayako
Mr Cheech,@KamauZaddy,@KenyaPower so kenya power leo mume amua tukae bila stima,"Mar 16, 2020",1,,1,https://x.com/KamauZaddy,https://x.com/KamauZaddy
RedDevilCineVoyage,@AndiEntertainer,Kenya power you can't even connect a  simple jokesasa stima mtawezana nayo?,"Feb 20, 2019",81,14,4,https://x.com/AndiEntertainer,https://x.com/AndiEntertainer
Anthony Josephat,@Anthony_254,"@KenyaPower @KenyaPower_Care @KenyaPowerAlert Kinoo,Muthiga, Regen, Kikuyu and stretching hakuna stima.....  What is happening?","Jan 23, 2019",,,1,https://x.com/Anthony_254,https://x.com/Anthony_254
JaGaza,@Mabinjuan,"Hapa line ya Yenga, Ukwala division, Siaya County hakuna stima from 3pm","Mar 26, 2019",,,,https://x.com/Mabinjuan,https://x.com/Mabinjuan
Møșẽšé,@DaktariSiki,@KenyaPower Ka mtashinda mkizima zima stima every 5 minutes si mkae tu na hio stima badala kutuonyesha hamjui kazi yenu.,"Feb 13, 2019",,,,https://x.com/DaktariSiki,https://x.com/DaktariSiki
Møșẽšé,@DaktariSiki,@KenyaPower ghasia nyinyi turudishie stima Rongai..mmetuzoea sana...it's time mfungiwe ii company.,"Feb 2, 2019",,,,https://x.com/DaktariSiki,https://x.com/DaktariSiki
Møșẽšé,@DaktariSiki,@KenyaPower seriously mnafanya kazi ya upuzi...kila siku stima lazima ipotee Rongai. Someone else anafaa kupewa hii kazi ya kusupply stima Kenya.,"Feb 3, 2019",,,,https://x.com/DaktariSiki,https://x.com/DaktariSiki
Møșẽšé,@DaktariSiki,@KenyaPower seriously what is wrong with people working in this company. Stima inapotea Rongai kila siku. You people just need to die.,"Feb 5, 2019",,,,https://x.com/DaktariSiki,https://x.com/DaktariSiki
Møșẽšé,@DaktariSiki,@KenyaPower seriously this is too much...watu wa  Rongai wamechoka na nyinyi na kutuzimia stima kila siku. Mnafaa competition na hio siku itafika. Useless company.,"Feb 13, 2019",,,,https://x.com/DaktariSiki,https://x.com/DaktariSiki
JaGaza,@Mabinjuan,"@KenyaPower 37156527360 turudishie stima tafadhali. Ni weekend na kuna premier league tunafaa kuwatch. Yenga, Ugenya, Siaya County.","Mar 30, 2019",,,,https://x.com/Mabinjuan,https://x.com/Mabinjuan
Møșẽšé,@DaktariSiki,@KenyaPower @KenyaPower_Care  tumeshinda tukireport since Saturday cables zimeibiwa. But  this company...ati ndio inasupply stima Kenya mzima...imedecide tutakaa bila stima for more than 72hours. You have the poorest services. Shitty company.,"Mar 11, 2019",,,,https://x.com/DaktariSiki,https://x.com/DaktariSiki
Pweza MH Kalafa,@KPweza,"@KenyaPower eastleigh hakuna stima since morning, what's wrong?","Mar 19, 2019",,,,https://x.com/KPweza,https://x.com/KPweza
Kairetu Ka Daddy,@ShiKenny,@KenyaPower @KenyaPower_Care Aki Aki turudishieni stima please,"Mar 10, 2019",,,1,https://x.com/ShiKenny,https://x.com/ShiKenny
ΔLPHΔ,@Alpha_Pics,who cares about the strategic planning....rudisheni stima kwanza around Komarock then we will pretend to care,"Mar 6, 2019",,,1,https://x.com/Alpha_Pics,https://x.com/Alpha_Pics
GospelTillTheyKnow,@lilfourreborn,"@KenyaPower @KenyaPower_Care  what's up with stima at githurai next to Kimbo Police station place inaitwa PIMA gas , stima kwingine imerudi hapa haijarudi , and it has been so , stima kwingine ikirudi hapa huwa inakaa two days.","Feb 15, 2019",1,1,1,https://x.com/lilfourreborn,https://x.com/lilfourreborn
Lameck Oyoo,@lamoyo13,"@KenyaPower hi I would wish to know why Stima in our region goes off everyday at 7:20 can someone answer me. Incase of rationing why don't you inform us. 
In Nyamasaria Kisumu","Apr 13, 2019",,,,https://x.com/lamoyo13,https://x.com/lamoyo13
BRO DAN OMONDI,@BroDanomondi,Hi stima yenu kila saa inapotea potea hapa Kehancha mbona.Ama hamna competitors.,"Mar 5, 2019",,,,https://x.com/BroDanomondi,https://x.com/BroDanomondi
Dr. Benedict Ambetsa Mudave,@BenedictAmbets2,@KenyaPower hi guys plieas hatuhakuwa na stima tangu jana Thika Castle near African spirit. Fanyeni jambo tafadhali,"Jan 7, 2019",,,,https://x.com/BenedictAmbets2,https://x.com/BenedictAmbets2
Lewis...,@DrLewisKariuki1,@KenyaPower there is no power in airbase ward...come and take care of the stima,"Feb 4, 2019",,,,https://x.com/DrLewisKariuki1,https://x.com/DrLewisKariuki1
Møșẽšé,@DaktariSiki,@KenyaPower nyinyi ni one of the companies inarudisha Kenya nyuma..Kila siku lazima nipitie hii upuzi wenu was kuzima stima. Sasa kazi zangu ata lazima Pia zidelay.@Uhuru_Kenyata ntakosa kulipwa juu ya KPLC.,"Feb 13, 2019",,,,https://x.com/DaktariSiki,https://x.com/DaktariSiki
Beattrice Akeyo,@BeattriceAkeyo,@KenyaPower  rudisheni stima.  Mvua imeisha,"Feb 22, 2019",,,,https://x.com/BeattriceAkeyo,https://x.com/BeattriceAkeyo
MUNGERETI,@mungereti,@KenyaPower @KenyaPowerAlert @KenyaPower_Care  mmezima stima isebania town. Leo of all the days.,"Jan 1, 2019",,,1,https://x.com/mungereti,https://x.com/mungereti
Bwana Matata..,@bwanamatatasewy,"@KenyaPower matako nyinyi, how can we in changamwe enter 2019 bila stima, makende ya Raila nyinyi matako umbwa..","Jan 1, 2019",,,1,https://x.com/bwanamatatasewy,https://x.com/bwanamatatasewy
CHUMA YA SGR,@wotemboy,"@KenyaPower
stima inashinda kupotea kukinyesha how is related to power supply?","Jan 4, 2019",,,,https://x.com/wotemboy,https://x.com/wotemboy
M wa M,@esther_mumbi,@KenyaPower A blackout in the whole of Kiambu town for hours now...rudisheni stima!,"Jan 5, 2019",,,,https://x.com/esther_mumbi,https://x.com/esther_mumbi
fundi wa stima,@japkims,@KenyaPower kindly we are suffering for under voltage since  Sunday to date .have reported the issue  and I was offered a reference number and  nothing was done even after calling again yesterday nothing was done,"Jan 2, 2019",,,,https://x.com/japkims,https://x.com/japkims
Oduor Nguka,@OduorNguka,What have you been doing since the theft began centuries ago?! and ensure legit power connections are done once those mulika lines are destroyed. But most Important mpunguze bei ya stima and improve efficiency mostly on new power requests.,"Nov 16, 2023",,,2,https://x.com/OduorNguka,https://x.com/OduorNguka
Odi,@odi_wise,"Meter No.37168901744
Saidia Stima ilipoteza
Ruaraka Naivas,around Huruma Nursing Hospital","Dec 23, 2023",,,1,https://x.com/odi_wise,https://x.com/odi_wise
Ben Mwangi 254,@BenMwan13601247,"@Kenyapower 

Mambo ni Tatu

Mtengeneze stima
Mzime stima
Ama..

Hapa Juja stima ina cheza cheza kama haga ya mkamba.
#KPLC #ElNino","Sep 7, 2023",2,,,https://x.com/BenMwan13601247,https://x.com/BenMwan13601247
one second before death,@murife_,"Dumbuini area in Uthiru hakuna stima, your transformer fell na saizi kuna blackout. I have a poltry farm, si vifaranga watakufa aky","Dec 1, 2023",,,1,https://x.com/murife_,https://x.com/murife_
Jina-kubwa,@caloti,Nimewadm hatuna stima,"Oct 7, 2023",,,1,https://x.com/caloti,https://x.com/caloti
Lenny de Reuel,@DeReuel,Sina stima kwangu na ni wana TU mnafanya uku,"Sep 29, 2023",,,,https://x.com/DeReuel,https://x.com/DeReuel
suzie❁,@suziemugikuyu,Kiambu town mmesema stima zipotee,"Nov 11, 2023",,,,https://x.com/suziemugikuyu,https://x.com/suziemugikuyu
Duke of Wangigeshire,@TheWahome,@KenyaPower @KenyaPower_Care mlianua stima asubuhi na mapema na hamjarudisha. 47486343; 14469304076. Msiitikie tulale kwa giza,"Dec 14, 2023",,,1,https://x.com/TheWahome,https://x.com/TheWahome
Duke of Wangigeshire,@TheWahome,@KenyaPower @KenyaPower_Care hakuna stima huku 14104255618,"Nov 4, 2023",,,,https://x.com/TheWahome,https://x.com/TheWahome
Jones Alala®,@jones_alala,Hzi apologies mkae nazo...tunataka stima,"Nov 11, 2023",3,,,https://x.com/jones_alala,https://x.com/jones_alala
